PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
465156,SANDSTONE BOUNTIFUL,UT,1970-08,53,122,43.44
465157,MILLARD COUNTY CARE AND REHABILITATION,UT,1970-08,46,60,76.67
465158,MEADOW BROOK REHABILITATION AND NURSING,UT,1970-08,32,41,78.05
465159,ASPEN RIDGE TRANSITIONAL REHAB,UT,1970-08,38,38,100.00
465160,CORAL DESERT REHABILITATION AND CARE,UT,1970-08,52,60,86.67
465163,SANDSTONE NORTH PARK,UT,1970-08,40,102,39.22
465165,MSM BRIGHAM CITY LLC,UT,1970-08,29,41,70.73
465166,ASPEN RIDGE WEST TRANSITIONAL REHAB,UT,1970-08,34,38,89.47
465167,STONEHENGE OF OREM,UT,1970-08,26,34,76.47
465168,ROCKY MOUNTAIN CARE - RIVERTON,UT,1970-08,35,40,87.50
465169,THATCHER BROOK REHABILITATION & CARE CENTER,UT,1970-08,29,30,96.67
465170,ASPEN RIDGE OF UTAH VALLEY,UT,1970-08,21,24,87.50
465171,LEGACY VILLAGE REHABILITATION,UT,1970-08,34,40,85.00
465172,GEORGE E WAHLEN OGDEN VETERANS HOME,UT,1970-08,112,120,93.33
465173,STONEHENGE OF RICHFIELD,UT,1970-08,25,30,83.33
465174,FAIRFIELD VILLAGE REHABILITATION,UT,1970-08,37,40,92.50
465175,MISSION AT COMMUNITY LIVING REHABILITATION CENTER,UT,1970-08,33,46,71.74
465176,STONEHENGE OF SOUTH JORDAN,UT,1970-08,23,32,71.88
465178,STONEHENGE OF AMERICAN FORK,UT,1970-08,77,119,64.71
465179,NEURORESTORATIVE,UT,1970-08,54,64,84.38
465180,SOUTHERN UTAH VETERANS HOME - IVINS,UT,1970-08,103,108,95.37
465181,MERVYN SHARP BENNION CENTRAL UTAH VETERANS HOME,UT,1970-08,104,108,96.30
465182,STONEHENGE OF OGDEN,UT,1970-08,37,52,71.15
465183,SPANISH FORK REHABILITATION AND NURSING,UT,1970-08,44,44,100.00
465184,CASCADES AT RIVERWALK,UT,1970-08,106,120,88.33
465185,MILLCREEK REHABILITATION AND NURSING LLC,UT,1970-08,60,61,98.36
465186,MAPLE SPRINGS SENIOR LIVING,UT,1970-08,41,100,41.00
465187,SOUTH DAVIS SPECIALTY CARE,UT,1970-08,46,95,48.42
465188,POINTE MEADOWS HEALTH AND REHABILITATION,UT,1970-08,87,99,87.88
465189,ADVANCED HEALTH CARE OF SALEM,UT,1970-08,12,16,75.00
465190,ADVANCED HEALTH CARE OF ST GEORGE,UT,1970-08,29,100,29.00
465191,ALPINE MEADOW REHABILITATION AND NURSING,UT,1970-08,40,42,95.24
465192,MEADOW PEAK REHABILITATION,UT,1970-08,70,75,93.33
46A058,MAPLE RIDGE REHABILITATION AND NURSING,UT,1970-08,35,36,97.22
46A064,PINE CREEK REHABILITATION AND NURSING,UT,1970-08,32,34,94.12
46A066,LITTLE COTTONWOOD REHABILITATION AND NURSING,UT,1970-08,36,37,97.30
46A070,CANYONLANDS CARE CENTER,UT,1970-08,33,36,91.67
46A071,"LOMOND PEAK NURSING AND REHABILITATION, LLC",UT,1970-08,85,86,98.84
46A072,GARFIELD COUNTY NURSING HOME,UT,1970-08,16,21,76.19
475003,BIRCHWOOD TERRACE REHAB & HEALTHCARE,VT,1970-08,130,144,90.28
475008,VERNON GREEN NURSING HOME,VT,1970-08,53,60,88.33
475012,MOUNTAIN VIEW CENTER GENESIS HEALTHCARE,VT,1970-08,137,158,86.71
475014,BURLINGTON HEALTH & REHAB,VT,1970-08,99,126,78.57
475017,HELEN PORTER HEALTHCARE & REHAB,VT,1970-08,87,98,88.78
475018,THE PINES AT RUTLAND CENTER FOR NURSING AND REHABI,VT,1970-08,107,125,85.60
475019,ST JOHNSBURY HEALTH & REHAB,VT,1970-08,69,110,62.73
475020,BERLIN HEALTH & REHAB CTR,VT,1970-08,51,115,44.35
475021,SAINT ALBANS HEALTHCARE AND REHABILITATION CENTER,VT,1970-08,84,115,73.04
475023,PINE HEIGHTS AT BRATTLEBORO CENTER FOR NURSING & R,VT,1970-08,78,80,97.50
475025,SPRINGFIELD HEALTH & REHAB,VT,1970-08,83,102,81.37
475027,BENNINGTON HEALTH & REHAB,VT,1970-08,58,100,58.00
475029,CENTER FOR LIVING & REHABILITATION,VT,1970-08,109,130,83.85
475030,ELDERWOOD AT BURLINGTON,VT,1970-08,89,150,59.33
475032,VERMONT VETERANS' HOME,VT,1970-08,85,177,48.02
475033,CRESCENT MANOR CARE CTRS,VT,1970-08,84,90,93.33
475036,UNION HOUSE NURSING HOME,VT,1970-08,39,44,88.64
475037,BARRE GARDENS NURSING AND REHAB LLC,VT,1970-08,86,96,89.58
475039,RUTLAND HEALTHCARE & REHABILITATION CENTER,VT,1970-08,93,103,90.29
475040,GREEN MOUNTAIN NURSING AND REHABILITATION,VT,1970-08,60,73,82.19
475042,MAPLE LANE NURSING HOME,VT,1970-08,65,71,91.55
475043,GREENSBORO NURSING HOME,VT,1970-08,24,30,80.00
475044,PINES REHAB & HEALTH CTR,VT,1970-08,47,60,78.33
475045,WOODRIDGE NURSING HOME,VT,1970-08,111,153,72.55
475046,CEDAR HILL HEALTH CARE CENTER,VT,1970-08,35,39,89.74
475047,FRANKLIN COUNTY REHAB CENTER LLC,VT,1970-08,57,64,89.06
475049,BEL AIRE CENTER,VT,1970-08,55,58,94.83
475050,THOMPSON HOUSE NURSING HOME,VT,1970-08,41,43,95.35
475052,GILL ODD FELLOWS HOME OF VERMONT,VT,1970-08,42,46,91.30
475055,THE VILLA REHAB,VT,1970-08,20,30,66.67
475056,WAKE ROBIN-LINDEN NURSING HOME,VT,1970-08,28,33,84.85
475057,"THE MANOR, INC",VT,1970-08,59,72,81.94
475058,MENIG NURSING HOME,VT,1970-08,27,30,90.00
495002,SOUTH ROANOKE NURSING AND REHABILITATION,VA,1970-08,86,98,87.76
495011,GEORGE WASHINGTON HEALTH & REHABILITATION,VA,1970-08,80,96,83.33
495013,RICHFIELD HEALTH CENTER - SALEM,VA,1970-08,105,112,93.75
495015,ROMAN EAGLE REHABILITATION AND HEALTH CARE CENTER,VA,1970-08,213,312,68.27
495019,WOODBINE REHABILITATION & HEALTHCARE CENTER,VA,1970-08,277,307,90.23
495034,KENDAL AT LEXINGTON,VA,1970-08,35,60,58.33
495038,MANASSAS HEALTH AND REHAB CENTER,VA,1970-08,106,120,88.33
495045,LAKESIDE HEALTH & REHABILITATION,VA,1970-08,176,194,90.72
495046,OAKWOOD HEALTH AND REHAB CENTER,VA,1970-08,87,111,78.38
495057,GOODWIN HOUSE ALEXANDRIA,VA,1970-08,79,80,98.75
495068,SIGNATURE HEALTHCARE OF NORFOLK,VA,1970-08,141,169,83.43
495071,RIVERSIDE LIFELONG H & R WARWICK FOREST,VA,1970-08,198,209,94.74
495077,TATE SPRINGS HEALTH & REHAB,VA,1970-08,78,118,66.10
495079,HEALTH CARE CENTER LUCY CORR,VA,1970-08,183,216,84.72
495085,RIVER VIEW ON THE APPOMATTOX HEALTH & REHAB CENTER,VA,1970-08,110,124,88.71
495086,BAY POINTE REHABILITATION AND NURSING,VA,1970-08,102,112,91.07
495087,SALEM HEALTH & REHABILITATION,VA,1970-08,196,240,81.67
495092,FRIENDSHIP HEALTH AND REHAB CENTER,VA,1970-08,232,253,91.70
495093,HARRISONBURG HLTH & REHAB CNTR,VA,1970-08,173,180,96.11
495096,WESTMINSTER-CANTERBURY OF RICHMOND,VA,1970-08,147,158,93.04
495097,PARHAM HEALTH CARE & REHAB CEN,VA,1970-08,162,180,90.00
495099,FAIRFAX REHABILITATION AND NURSING CENTER,VA,1970-08,192,200,96.00
495102,CARLIN SPRINGS HEALTH & REHABILITATION,VA,1970-08,133,161,82.61
495105,LYNCHBURG HEALTH & REHABILITATION CENTER,VA,1970-08,154,180,85.56
495107,PINEY FOREST HEALTH AND REHABILITATION CENTER,VA,1970-08,112,120,93.33
495108,CHESAPEAKE HEALTH AND REHABILITATION CENTER,VA,1970-08,177,180,98.33
495109,THE LAURELS OF UNIVERSITY PARK,VA,1970-08,134,145,92.41
495112,GUGGENHEIMER HEALTH AND REHAB CENTER,VA,1970-08,100,130,76.92
495113,HIRAM W DAVIS MEDICAL CTR,VA,1970-08,44,90,48.89
495114,"REGENCY CARE OF ARLINGTON, LLC",VA,1970-08,151,240,62.92
495115,COLONIAL HEIGHTS REHABILITATION AND NURSING CENTER,VA,1970-08,179,196,91.33
495117,LAKE TAYLOR HOSP,VA,1970-08,156,192,81.25
495118,ROCKY MOUNT HEALTH & REHAB CENTER,VA,1970-08,126,180,70.00
495120,WESTMINSTER-CANTERBURY OF LYNCHBURG INC,VA,1970-08,79,80,98.75
495121,CHERRYDALE HEALTH & REHABILITATION CENTER,VA,1970-08,197,180,109.44
495123,WONDER CITY REHABILITATION AND NURSING CENTER,VA,1970-08,122,130,93.85
495126,WADDELL NURSING AND REHAB CENTER,VA,1970-08,124,135,91.85
495127,WESTMINSTER-CANTERBURY ON CHESAPEAKE BAY,VA,1970-08,92,108,85.19
495131,"NHC HEALTHCARE, BRISTOL",VA,1970-08,111,120,92.50
495133,VALLEY REHABILITATION AND NURSING CENTER,VA,1970-08,163,180,90.56
495134,RIDGECREST MANOR NURSING & REHABILITATION,VA,1970-08,112,120,93.33
495135,HERITAGE HALL BIG STONE GAP,VA,1970-08,159,180,88.33
495139,LIFE CARE CENTER OF NEW MARKET,VA,1970-08,105,118,88.98
495140,ROSE HILL HEALTH AND REHAB,VA,1970-08,112,120,93.33
495141,ALLEGHANY HEALTH AND REHAB,VA,1970-08,95,105,90.48
495142,EVERGREEN HEALTH AND REHABILITATION CENTER,VA,1970-08,164,176,93.18
495143,MARTINSVILLE HEALTH AND REHAB,VA,1970-08,114,140,81.43
495144,PETERSBURG HEALTHCARE CENTER,VA,1970-08,106,120,88.33
495146,BLUE RIDGE REHABILITATION AND NURSING,VA,1970-08,103,117,88.03
495147,RIVER EDGE REHABILITATION AND NURSING,VA,1970-08,99,109,90.83
495149,PORTSMOUTH HEALTH AND REHAB,VA,1970-08,102,120,85.00
495150,BIRCHWOOD PARK REHABILITATION,VA,1970-08,129,150,86.00
495151,SEVEN HILLS REHABILITATION AND NURSING,VA,1970-08,85,120,70.83
495152,HERITAGE HALL TAZEWELL,VA,1970-08,155,180,86.11
495153,CEDARS HEALTHCARE CENTER,VA,1970-08,124,141,87.94
495155,ANNANDALE  HEALTHCARE CENTER,VA,1970-08,213,222,95.95
495156,OLD SOUTHWEST HEALTH AND REHABILITATION,VA,1970-08,80,130,61.54
495157,SOUTHAMPTON MEMORIAL HOSP,VA,1970-08,90,129,69.77
495160,RAPPAHANNOCK WESTMINSTER CANTERBURY,VA,1970-08,35,42,83.33
495165,SHENANDOAH VALLEY WESTMINSTER CANTERBURY,VA,1970-08,46,51,90.20
495166,STRATFORD HEALTHCARE CENTER,VA,1970-08,58,60,96.67
495167,WYTHE CNTY COMMUNITY HOSP ECU,VA,1970-08,6,8,75.00
495168,SHENANDOAH VALLEY HEALTH AND REHAB,VA,1970-08,75,93,80.65
495171,GOODWIN HOUSE BAILEY'S CROSSROADS,VA,1970-08,70,73,95.89
495173,WATERSIDE HEALTH & REHAB CENTER,VA,1970-08,116,197,58.88
495174,DULLES HEALTH & REHAB CENTER,VA,1970-08,162,166,97.59
495177,COMMUNITY MEMORIAL HOSPITAL HUNDLEY CENTER,VA,1970-08,84,140,60.00
495178,CHARLOTTESVILLE HEALTH & REHABILITATION CENTER,VA,1970-08,91,105,86.67
495179,POTOMAC FALLS HEALTH & REHAB CENTER,VA,1970-08,146,150,97.33
495181,CLINCH VALLEY MEDICAL CENTER,VA,1970-08,7,24,29.17
495183,THE HAVEN AT BRANDERMILL WOODS,VA,1970-08,42,60,70.00
495184,WOODHAVEN HALL AT WILLIAMSBURG LANDING,VA,1970-08,40,73,54.79
495185,WAVERLY REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,109,120,90.83
495186,MAIMONIDES HEALTH CENTER OF VIRGINIA BEACH,VA,1970-08,102,120,85.00
495187,HILLSVILLE HEALTH & REHAB CENTER,VA,1970-08,57,60,95.00
495188,APPOMATTOX HEALTH & REHABILITATION CENTER,VA,1970-08,58,60,96.67
495189,REGENCY HEALTH AND REHABILITATION CENTER,VA,1970-08,52,60,86.67
495190,CONSULATE HEALTHCARE OF WILLIAMSBURG,VA,1970-08,80,90,88.89
495191,BLAND COUNTY NURSING & REHAB CENTER,VA,1970-08,54,57,94.74
495192,LAWRENCEVILLE HEALTH & REHABILITATION,VA,1970-08,73,77,94.81
495193,HENRICO HEALTH & REHABILITATION CENTER,VA,1970-08,107,120,89.17
495194,AUTUMN CARE OF PORTSMOUTH,VA,1970-08,92,108,85.19
495196,AUTUMN CARE OF ALTAVISTA,VA,1970-08,108,111,97.30
495197,BELVOIR WOODS HEALTH CARE CENTER AT THE FAIRFAX,VA,1970-08,52,56,92.86
495199,GREENSVILLE HEALTH AND REHABILITATION CENTER,VA,1970-08,61,65,93.85
495200,WESTWOOD CENTER,VA,1970-08,62,65,95.38
495201,PORTSIDE HEALTH & REHAB CENTER,VA,1970-08,116,132,87.88
495202,GRETNA HEALTH AND REHABILITATION CENTER,VA,1970-08,86,90,95.56
495203,ALEXANDRIA REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,106,111,95.50
495204,OLD DOMINION REHABILITATION AND NURSING,VA,1970-08,94,115,81.74
495205,AUGUST HEALTHCARE AT ILIFF,VA,1970-08,111,130,85.38
495206,NORTHERN CARDINAL REHABILITATION AND NURSING,VA,1970-08,99,120,82.50
495207,FRANKLIN HEALTH AND REHABILITATION CENTER,VA,1970-08,115,120,95.83
495209,RALEIGH COURT HEALTH AND REHABILITATION CENTER,VA,1970-08,115,120,95.83
495210,NORFOLK HEALTH AND REHABILITATION CENTER,VA,1970-08,159,180,88.33
495211,MOUNT VERNON HEALTHCARE CENTER,VA,1970-08,123,130,94.62
495213,BAYSIDE HEALTH & REHABILITATION CENTER,VA,1970-08,56,60,93.33
495214,AUGUSTA MEDICAL CTR SKILLED CA,VA,1970-08,11,17,64.71
495215,"OAK GROVE HEALTH & REHAB CENTER, LLC",VA,1970-08,118,120,98.33
495216,STANLEYTOWN HEALTH AND REHABILITATION CENTER,VA,1970-08,115,120,95.83
495217,FAIR OAKS HEALTH & REHABILITATION,VA,1970-08,142,155,91.61
495218,BRIAN CENTER OF FINCASTLE,VA,1970-08,54,60,90.00
495220,THE SPRINGS NURSING & REHAB CENTER,VA,1970-08,57,60,95.00
495221,BRIAN CENTER OF ALLEGHANY,VA,1970-08,83,89,93.26
495225,WESTMINSTER CANTERBURY BLUE RI,VA,1970-08,41,27,151.85
495226,WAYLAND NURSING AND REHABILITATION CENTER,VA,1970-08,49,90,54.44
495227,WESTPORT REHABILITATION AND NURSING CENTER,VA,1970-08,196,225,87.11
495230,OAKHURST HEALTH & REHABILITATION,VA,1970-08,54,60,90.00
495232,KEMPSVILLE HEALTH & REHAB CENTER,VA,1970-08,87,90,96.67
495233,FAUQUIER HEALTH REHABILITATION & NURSING CENTER,VA,1970-08,58,113,51.33
495234,CYPRESS POINTE REHABILITATION AND NURSING,VA,1970-08,85,90,94.44
495235,WILLIAMSBURG POST ACUTE & REHABILITATION,VA,1970-08,70,130,53.85
495236,CHELSEA REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,77,84,91.67
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,VA,1970-08,176,180,97.78
495240,FREDERICKSBURG HEALTH AND REHAB,VA,1970-08,133,177,75.14
495241,THALIA GARDENS REHABILITATION AND NURSING,VA,1970-08,115,138,83.33
495242,HERITAGE HALL - BROOKNEAL,VA,1970-08,55,60,91.67
495243,STAUNTON POST ACUTE & REHABILITATION,VA,1970-08,117,170,68.82
495244,AUTUMN CARE OF MADISON,VA,1970-08,78,92,84.78
495246,WOODMONT CENTER,VA,1970-08,94,118,79.66
495247,NANS POINTE REHABILITATION AND NURSING,VA,1970-08,129,148,87.16
495248,BURKE HEALTH & REHABILITATION CENTER,VA,1970-08,119,120,99.17
495249,FARMVILLE HEALTH & REHAB CENTER,VA,1970-08,100,120,83.33
495250,GALAX HEALTH AND REHAB,VA,1970-08,82,120,68.33
495252,BATTLEFIELD PARK HEALTHCARE CENTER,VA,1970-08,109,120,90.83
495253,AUTUMN CARE OF NORFOLK,VA,1970-08,116,120,96.67
495254,COLONNADES HEALTH CARE CENTER,VA,1970-08,19,34,55.88
495255,SKYVIEW SPRINGS REHAB AND NURSING CENTER,VA,1970-08,104,120,86.67
495256,AUTUMN CARE OF CHESAPEAKE,VA,1970-08,112,117,95.73
495257,THE LAURELS OF WILLOW CREEK,VA,1970-08,118,120,98.33
495258,AUTUMN CARE OF SUFFOLK,VA,1970-08,97,110,88.18
495259,HERITAGE HALL GRUNDY,VA,1970-08,115,120,95.83
495260,BEAUFONT HEALTH AND REHABILITATION CENTER,VA,1970-08,121,120,100.83
495261,HERITAGE HALL-LEESBURG,VA,1970-08,152,164,92.68
495262,SHENANDOAH NURSING HOME,VA,1970-08,81,60,135.00
495264,BAYSIDE OF POQUOSON HEALTH AND REHAB,VA,1970-08,56,60,93.33
495266,HANOVER HEALTH AND REHABILITATION CENTER,VA,1970-08,108,120,90.00
495267,BROOKSIDE REHAB & NURSING CENTER,VA,1970-08,101,130,77.69
495268,WESTMORELAND REHABILITATION & HEALTHCARE CENTER,VA,1970-08,61,66,92.42
495269,THE JEFFERSON,VA,1970-08,28,31,90.32
495270,"ROSEMONT HEALTH & REHAB CENTER, LLC",VA,1970-08,105,116,90.52
495272,CANTERBURY REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,168,190,88.42
495273,CONSULATE HEALTH CARE OF NORFOLK,VA,1970-08,187,222,84.23
495274,VIRGINIA VETERANS CARE CENTER,VA,1970-08,168,180,93.33
495275,LOUDOUN REHABILITATION AND NURSING CENTER,VA,1970-08,94,100,94.00
495276,WALTER REED NURSING & REHABILITATION CENTER,VA,1970-08,150,181,82.87
495277,NASSAWADOX REHABILITATION AND NURSING,VA,1970-08,130,145,89.66
495279,CULPEPER HEALTH & REHABILITATION CENTER,VA,1970-08,178,180,98.89
495280,WESTMINSTER AT LAKE RIDGE,VA,1970-08,36,60,60.00
495282,LOUISA HEALTH & REHABILITATION CENTER,VA,1970-08,81,90,90.00
495283,ROSEDALE HEALTH & REHABILITATION,VA,1970-08,117,128,91.41
495286,JAMES RIVER NURSING AND REHABILITATION CENTER,VA,1970-08,122,154,79.22
495287,"HAMPTON HEALTH & REHAB CENTER, LLC",VA,1970-08,78,86,90.70
495291,SHALOM GARDENS HEALTH & REHABILITATION,VA,1970-08,92,101,91.09
495293,BERKSHIRE HEALTH & REHABILITATION CENTER,VA,1970-08,172,180,95.56
495294,PULASKI HLTH & REHAB CNTR,VA,1970-08,96,90,106.67
495295,RIVERSIDE HEALTH & REHAB CNTR,VA,1970-08,167,180,92.78
495296,COURTLAND REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,89,90,98.89
495297,BOWLING GREEN HEALTH & REHABILITATION CENTER,VA,1970-08,108,120,90.00
495299,ELIZABETH ADAM CRUMP HEALTH AND REHAB,VA,1970-08,154,180,85.56
495300,HERITAGE HALL KING GEORGE,VA,1970-08,93,130,71.54
495301,HERITAGE HALL FRONT ROYAL,VA,1970-08,55,60,91.67
495302,FOREST HEALTH & REHAB CENTER,VA,1970-08,87,89,97.75
495303,THREE RIVERS HEALTH & REHAB CENTER,VA,1970-08,50,60,83.33
495305,COLISEUM NURSING AND REHABILITATION CENTER,VA,1970-08,139,180,77.22
495306,BLUE RIDGE THERAPY CONNECTION,VA,1970-08,157,190,82.63
495308,WATERVIEW HEALTH & REHAB CENTER,VA,1970-08,116,130,89.23
495309,NORVIEW HEIGHTS REHABILITATION AND NURSING,VA,1970-08,55,60,91.67
495311,OUR LADY OF HOPE HEALTH CENTER,VA,1970-08,74,75,98.67
495312,JOHNSON CNTR/FALCONS LANDING,VA,1970-08,42,60,70.00
495315,CONSULATE HEALTH CARE OF WOODSTOCK,VA,1970-08,76,88,86.36
495316,LYNN CARE CENTER,VA,1970-08,109,120,90.83
495317,HERITAGE HALL DILLWYN,VA,1970-08,59,60,98.33
495318,BERRY HILL NURSING HOME,VA,1970-08,68,120,56.67
495319,THE VIRGINIAN,VA,1970-08,72,81,88.89
495320,HERITAGE HALL CLINTWOOD,VA,1970-08,90,100,90.00
495321,HERITAGE HALL LEXINGTON,VA,1970-08,57,60,95.00
495323,HERITAGE HALL - LAUREL MEADOWS,VA,1970-08,54,60,90.00
495324,SEASIDE HHC @ ATLANTIC SHORE,VA,1970-08,38,50,76.00
495325,PHEASANT RIDGE NURSING & REHAB CENTER,VA,1970-08,90,101,89.11
495326,MONROE HEALTH & REHAB CENTER,VA,1970-08,134,180,74.44
495327,FOREST HILL HEALTH & REHABILITATION,VA,1970-08,140,174,80.46
495328,CARRINGTON PLACE OF TAPPAHANNOCK,VA,1970-08,59,60,98.33
495330,GREENBRIER REGIONAL MEDICAL CENTER,VA,1970-08,95,120,79.17
495331,GRAYSON REHABILITATION  AND HEALTH CARE CENTER,VA,1970-08,114,120,95.00
495332,RIVERSIDE LIFELONG HEALTH & REHAB SMITHFIELD,VA,1970-08,30,34,88.24
495333,HIGHLAND RIDGE REHAB CENTER,VA,1970-08,128,132,96.97
495334,SHORE HEALTH & REHAB CENTER,VA,1970-08,118,136,86.76
495336,AUGUSTA NURSING & REHAB CENTER,VA,1970-08,94,112,83.93
495337,AUGUST HEALTHCARE AT LEEWOOD,VA,1970-08,113,132,85.61
495338,DEER MEADOWS REHABILITATION AND NURSING,VA,1970-08,99,119,83.19
495339,HOLLY MANOR REHAB AND NURSING,VA,1970-08,99,120,82.50
495340,NEWPORT NEWS NURSING & REHAB,VA,1970-08,102,102,100.00
495342,YORK NURSING & REHABILITATION  CENTER,VA,1970-08,78,80,97.50
495343,GREENE ACRES REHABILITATION AND NURSING,VA,1970-08,81,90,90.00
495344,KINGS DAUGHTERS COMMUNITY HEALTH & REHAB,VA,1970-08,95,117,81.20
495345,LANCASHIRE NURSING & REHABILITATION CENTER,VA,1970-08,73,120,60.83
495347,CONSULATE HEALTH CARE OF WINDSOR,VA,1970-08,110,114,96.49
495348,SKYLINE NURSING & REHABILITATION CENTER,VA,1970-08,85,90,94.44
495349,CARRINGTON PLACE AT WYTHEVILLE - BIRDMONT CENTER,VA,1970-08,107,137,78.10
495350,HERITAGE HALL WISE,VA,1970-08,89,97,91.75
495352,LEE HEALTH AND REHAB CENTER,VA,1970-08,107,110,97.27
495353,HERITAGE HALL-BLACKSTONE,VA,1970-08,149,180,82.78
495354,GREENSPRING VILLAGE,VA,1970-08,45,76,59.21
495355,RADFORD HEALTH AND REHAB CENTER,VA,1970-08,79,90,87.78
495356,HERITAGE HALL BLACKSBURG,VA,1970-08,130,179,72.63
495357,OUR LADY OF THE VALLEY,VA,1970-08,69,70,98.57
495358,AMELIA REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,94,100,94.00
495359,DOGWOOD VILLAGE OF ORANGE COUNTY HEALTH AND REHAB,VA,1970-08,141,164,85.98
495360,THE WOODLANDS HEALTH AND REHAB CENTER,VA,1970-08,57,60,95.00
495361,BELMONT BAY REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,113,120,94.17
495362,ASHLAND NURSING AND REHABILITATION,VA,1970-08,128,190,67.37
495363,FAIRMONT CROSSING HEALTH AND REHAB CENTER,VA,1970-08,108,120,90.00
495364,NORTHERN NECK SENIOR CARE COMMUNITY,VA,1970-08,77,80,96.25
495365,MAPLE GROVE NURSING & REHAB CENTER,VA,1970-08,54,60,90.00
495366,"LAKE PRINCE WOODS, INC",VA,1970-08,27,40,67.50
495367,NORTHAMPTON NURSING AND REHABILITATION CENTER,VA,1970-08,59,70,84.29
495368,THE NEWPORT NURSING AND REHABILITATION CENTER,VA,1970-08,39,60,65.00
495369,RIVERSIDE LIFELONG HEALTH & REHABILITATION PATRI,VA,1970-08,54,60,90.00
495370,"BRIDGEWATER HOME , INC.",VA,1970-08,117,127,92.13
495371,HERITAGE HALL-RICH CREEK,VA,1970-08,96,120,80.00
495373,BRANDON OAKS NURSING AND REHABILITATION CENTER,VA,1970-08,60,62,96.77
495374,NORTON COMMUNITY HOSPITAL SNF UNIT,VA,1970-08,5,44,11.36
495375,EMPORIA REHABILITATION AND HEALTHCARE CENTER,VA,1970-08,105,120,87.50
495377,THE LAURELS OF CHARLOTTESVILLE,VA,1970-08,100,120,83.33
495378,SPRINGTREE HEALTHCARE & REHAB CENTER,VA,1970-08,117,120,97.50
495379,CLARKSVILLE HEALTH & REHAB CENTER,VA,1970-08,162,168,96.43
495380,CHASE CITY HEALTH AND REHAB CENTER,VA,1970-08,117,120,97.50
495381,SUMMIT HEALTH AND REHAB CENTER,VA,1970-08,96,120,80.00
495383,RIVERSIDE LIFELONG HEALTH & REHABILITATION SANDERS,VA,1970-08,51,55,92.73
495384,FRANCIS MARION MANOR HEALTH & REHABILITATION,VA,1970-08,25,109,22.94
495385,"VMRC, COMPLETE LIVING CARE",VA,1970-08,85,120,70.83
495386,CARRINGTON PLACE AT BOTETOURT COMMONS,VA,1970-08,88,90,97.78
495387,SUNNYSIDE PRESBYTERIAN RETIREMENT COMMUNITY,VA,1970-08,67,84,79.76
495388,GAINESVILLE HEALTH AND REHAB CENTER,VA,1970-08,113,120,94.17
495389,WINCHESTER HEALTH & REHABILITATION,VA,1970-08,54,60,90.00
495390,BIRMINGHAM GREEN,VA,1970-08,166,180,92.22
495391,GLENBURNIE REHAB & NURSING CENTER,VA,1970-08,115,125,92.00
495392,"COLONIAL HEALTH & REHAB CENTER, LLC",VA,1970-08,79,90,87.78
495393,SITTER AND BARFOOT VETERANS CARE CENTER,VA,1970-08,154,200,77.00
495394,THE LAURELS OF BON AIR,VA,1970-08,119,124,95.97
495395,HARBOR'S EDGE,VA,1970-08,28,33,84.85
495396,CARRIAGE HILL HEALTH  & REHAB CENTER,VA,1970-08,138,150,92.00
495397,THE CHESAPEAKE,VA,1970-08,52,52,100.00
495398,DINWIDDIE HEALTH AND REHAB CENTER,VA,1970-08,56,60,93.33
495399,CHATHAM HEALTH & REHABILITATION CENTER,VA,1970-08,72,85,84.71
495400,THE CULPEPER,VA,1970-08,40,47,85.11
495401,TYLER'S RETREAT AT IRON BRIDGE,VA,1970-08,90,90,100.00
495402,WINDSORMEADE OF WILLIAMSBURG,VA,1970-08,19,22,86.36
495403,LAKEWOOD MANOR,VA,1970-08,82,96,85.42
495404,THE GLEBE,VA,1970-08,28,32,87.50
495405,SUMMIT SQUARE,VA,1970-08,17,18,94.44
495406,THE WYBE AND MARIETJE KROONTJE HEALTH CARE CENTER,VA,1970-08,53,60,88.33
495407,FALLS RUN NURSING AND REHABILITATION,VA,1970-08,81,90,90.00
495408,KING'S GRANT RETIREMENT COMMUN,VA,1970-08,32,32,100.00
495409,ABINGDON HEALTH CARE LLC,VA,1970-08,109,120,90.83
495410,ARLEIGH BURKE PAVILION,VA,1970-08,42,49,85.71
495411,LIBERTY RIDGE HEALTH & REHAB,VA,1970-08,81,90,90.00
495412,NOVA HEALTH AND REHAB,VA,1970-08,84,90,93.33
495413,AUTUMN CARE OF MECHANICSVILLE,VA,1970-08,166,169,98.22
495415,THE VILLAGE AT ORCHARD RIDGE,VA,1970-08,20,20,100.00
495416,ASHBY PONDS INC,VA,1970-08,43,44,97.73
495417,MOUNTAIN LAUREL REHABILITATION AND NURSING,VA,1970-08,100,120,83.33
495418,PRINCESS ANNE HEALTH & REHABILITATION CENTER,VA,1970-08,116,120,96.67
