PROVIDER_ID,PROVIDER_NAME,STATE,BASELINE_READMISSION_RATE,PERFORMANCE_READMISSION_RATE
425413,SPRENGER HEALTH CARE OF PORT ROYAL,SC,0.22931,0.22945
106143,MIDDLEBURG REHABILITATION AND NURSING CENTER,FL,,0.22946
145527,BRANDEL HEALTH AND REHAB,IL,0.20698,0.22948
365693,WESTERN HILLS RETIREMENT VILLAGE,OH,0.21063,0.22949
555711,COMMUNITY CARE ON PALM,CA,,0.2295
366289,CONCORDIA AT SUMNER,OH,0.20571,0.2295
185173,CUMBERLAND NURSING AND REHABILITATION CENTER,KY,0.22491,0.22951
445356,PRINCETON TRANSITIONAL CARE & ASSISTED LIVING,TN,0.21683,0.22951
035260,FOUNTAIN HILLS POST ACUTE,AZ,0.19676,0.22956
056095,DEVONSHIRE CARE CENTER,CA,0.20149,0.22956
105562,PALM GARDEN OF OCALA,FL,0.21362,0.22959
225586,WESTFORD NURSING AND REHABILITATION CENTER,MA,0.19605,0.2296
145347,GILMAN HEALTHCARE CENTER,IL,0.22761,0.22963
365687,ARBORS AT MARIETTA,OH,0.2075,0.22964
185352,STANTON NURSING AND REHABILITATION CENTER,KY,0.23593,0.22964
676400,MRC THE CROSSINGS,TX,0.22407,0.22964
155156,APERION CARE ARBORS MICHIGAN CITY,IN,0.20545,0.22964
366471,AVENUE AT BROADVIEW HEIGHTS,OH,,0.22966
115773,"TERRACES AT PEACHTREE HILLS PLACE, THE",GA,,0.22966
225322,SACHEM CENTER FOR HEALTH AND REHABILITATION,MA,0.20769,0.22968
555652,WILLOW CREEK HEALTHCARE CENTER,CA,0.20801,0.22968
676485,PRINCETON MEDICAL LODGE,TX,,0.22973
555055,BALDWIN GARDENS NURSING CENTER,CA,0.20888,0.22975
225312,BLACKSTONE VALLEY HEALTH AND REHABILITATION,MA,0.20464,0.22976
375389,TULSA NURSING CENTER,OK,0.18569,0.22976
495248,BURKE HEALTH & REHABILITATION CENTER,VA,0.18313,0.22977
295086,LAS VENTANAS RETIREMENT COMM SNF,NV,0.2415,0.2298
195258,GRACE NURSING HOME,LA,0.21097,0.22981
235467,FOUR CHAPLAINS NRSG CARE CTR,MI,0.22004,0.22981
165432,LUTHERAN LIVING SENIOR CAMPUS,IA,0.18278,0.22982
265743,RIVERVIEW AT THE PARK CARE AND REHABILITATION CTR,MO,0.19158,0.22983
105601,GRAND BOULEVARD HEALTH AND REHABILITATION CENTER,FL,0.19304,0.22983
145931,WARREN BARR LIEBERMAN,IL,0.19029,0.22984
145843,MILLER HEALTH CARE CENTER,IL,0.22032,0.22984
105422,"PINELLAS PARK FL OPCO, LLC",FL,0.20911,0.22985
235709,THE RIVERS HEALTH & REHAB CENTER OF GROSSE POINTE,MI,0.18924,0.22986
315425,FOOTHILL ACRES REHABILITATION & NURSING CENTER,NJ,0.22154,0.22986
055632,GROSSMONT POST ACUTE CARE,CA,0.22228,0.22987
115606,CANTON CENTER FOR NURSING AND HEALING LLC,GA,0.1841,0.2299
555364,SHIELDS NURSING CENTER,CA,0.20565,0.22991
146113,CUMBERLAND REHAB & HEALTH CC,IL,0.20976,0.22991
555112,EL RANCHO VISTA HEALTH CARE CENTER,CA,0.1665,0.22991
195637,REGENCY HOUSE OF ALEXANDRIA,LA,0.19752,0.22993
105623,WEST GABLES HEALTH CARE CENTER,FL,0.23131,0.22993
315454,SHORE GARDENS REHABILITATION AND NURSING CENTER,NJ,0.1894,0.22993
195592,CAMELOT OF BROUSSARD,LA,0.19605,0.22993
055121,PELICAN RIDGE POST ACUTE,CA,0.19226,0.22994
675757,SIGNATURE POINTE,TX,0.18614,0.22996
105745,CYPRESS VILLAGE,FL,0.17025,0.22996
235577,MCLAREN LAPEER REGION,MI,0.22992,0.22996
056331,BEACON HEALTHCARE CENTER,CA,0.25558,0.22998
145239,CORNERSTONE REHAB & HC,IL,0.20082,0.23001
555195,DEL ROSA VILLA,CA,0.21472,0.23002
055060,WESTWOOD POST ACUTE CARE,CA,0.19611,0.23003
555574,STONEY POINT HEALTHCARE CENTER,CA,0.23858,0.23003
255095,CARE CENTER OF LAUREL,MS,0.22425,0.23004
055988,GOLDEN MERCED CARE CENTER,CA,0.19807,0.23004
235647,MEDILODGE OF OKEMOS,MI,0.20177,0.23004
315396,PREFERRED CARE AT CUMBERLAND,NJ,0.21608,0.23005
425391,COMPASS POST ACUTE REHABILITATION,SC,0.19477,0.23012
105790,SOLARIS SENIOR LIVING NORTH NAPLES,FL,0.21193,0.23012
105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,FL,0.2022,0.23013
225279,BAY PATH AT DUXBURY NURSING & REHABILITATION CTR,MA,0.20276,0.23014
415068,WARREN SKILLED NURSING AND REHABILITATION,RI,0.19285,0.23014
555353,VILLA HEALTH CARE CENTER,CA,0.21718,0.23015
676458,MABANK NURSING CENTER,TX,,0.23016
056023,AVALON VILLA CARE CENTER,CA,0.22098,0.23016
105762,PROSPER HEALTH AND REHABILITATION CENTER,FL,0.25692,0.23016
265331,CHESTNUT REHAB AND NURSING,MO,,0.23016
225303,CHESTNUT HILL OF EAST LONGMEADOW,MA,0.19655,0.23019
345416,BERMUDA VILLAGE RETIREMENT CENTER,NC,0.21592,0.23021
105609,NSPIRE HEALTHCARE TAMARAC,FL,0.21608,0.23021
225511,REGALCARE AT LOWELL,MA,0.22338,0.23027
185005,SPRING CREEK POST-ACUTE REHABILITATION CENTER,KY,0.21536,0.23028
105892,LAKE PARK OF MADISON NURSING AND REHABILITATION CE,FL,0.21373,0.23034
015103,"ASHLAND PLACE HEALTH AND REHABILITATION, LLC",AL,0.19684,0.23036
145683,ELEVATE CARE ABINGTON,IL,0.21607,0.23036
225058,ROYAL BRAINTREE NURSING AND REHABILITATION CENTER,MA,0.22323,0.23037
265433,LINCOLN COUNTY NURSING & REHAB,MO,0.19923,0.23037
335526,HIGHLAND REHABILITATION AND NURSING CENTER,NY,0.17575,0.23038
515130,STONE PEAR PAVILION,WV,0.20673,0.23039
045438,TRINITY VILLAGE MEDICAL CENTER,AR,0.23772,0.23039
195199,EAST JEFFERSON GENERAL HOSPITAL - SNF,LA,0.18749,0.23039
225556,MONT MARIE REHABILITATION & HEALTHCARE CENTER,MA,0.20921,0.23042
245423,CHOSEN VALLEY CARE CENTER,MN,0.19796,0.23043
395843,RIVER'S EDGE REHABILITATION & HEALTHCARE CENTER,PA,0.21434,0.23046
245330,COUNTRY MANOR HEALTH & REHAB CTR,MN,0.1966,0.23046
145363,WARREN BARR OAK LAWN,IL,0.25485,0.23049
676161,GREEN VALLEY HEALTHCARE AND REHABILITATION CENTER,TX,0.18735,0.23054
335653,MENORAH HOME & HOSPITAL FOR AGED & INFIRM,NY,0.19259,0.23055
195297,PONTCHARTRAIN HEALTH CARE CENTER,LA,0.22231,0.23056
195501,HARVEST MANOR HEALTHCARE AND REHABILITATION CENTER,LA,0.19707,0.23057
365539,WARREN NURSING & REHAB,OH,,0.23058
105657,DIAMOND RIDGE HEALTH AND REHABILITATION CENTER,FL,0.20136,0.23061
676497,LAKESIDE HEALTH AND WELLNESS,TX,,0.23067
106116,ASPIRE AT BRYAN DAIRY,FL,0.17662,0.23068
015393,CROWNE HEALTH CARE OF MONTGOMERY,AL,0.17989,0.23068
105280,TARPON BAYOU CENTER,FL,0.20398,0.23068
235545,REGENCY AT WHITMORE LAKE,MI,0.20941,0.23069
676262,THE HEIGHTS OF TYLER,TX,0.23206,0.23071
675744,FRIENDSHIP HAVEN HEALTHCARE AND REHABILITATION CEN,TX,0.21787,0.23074
235473,MEDILODGE OF SHORELINE,MI,0.16466,0.23076
245632,ST THERESE OF WOODBURY LLC,MN,0.20576,0.23081
105571,PALM GARDEN OF GAINESVILLE,FL,0.25498,0.23086
115206,MARIETTA CENTER FOR NURSING AND HEALING,GA,0.22083,0.23087
165601,HARMONY WEST DES MOINES,IA,0.21588,0.23088
555331,VALENCIA GARDENS HEALTH CARE CENTER,CA,0.18349,0.23094
056422,FREMONT HEALTHCARE CENTER,CA,0.18024,0.23095
365478,VANCREST OF UPPER SANDUSKY,OH,0.21719,0.23096
145734,AVANTARA EVERGREEN PARK,IL,0.23967,0.23097
225505,ROYAL WOOD MILL CENTER,MA,0.21537,0.23097
145336,WARREN BARR GOLD COAST,IL,0.22583,0.23097
255272,"MYRTLES NURSING CENTER, LLC",MS,0.2416,0.231
315293,WHITING GARDENS REHABILITATION AND NURSING CENTER,NJ,0.19091,0.231
055800,STONEBROOK HEALTH AND REHABILITATION,CA,0.17311,0.231
345133,RIDGE VALLEY CENTER FOR NURSING AND REHABILITATION,NC,0.18918,0.23101
315178,COMPLETE CARE AT ORANGE PARK,NJ,0.20251,0.23104
105792,LIFE CARE CENTER OF WINTER HAVEN,FL,0.20443,0.23104
255266,BRANDON COURT,MS,0.23693,0.23105
106104,RENAISSANCE AT THE TERRACES,FL,0.20472,0.23106
495152,HERITAGE HALL TAZEWELL,VA,0.19286,0.23111
555445,ANAHEIM CREST NURSING CENTER,CA,0.19382,0.23111
515089,CHARLESTON HEALTHCARE CENTER,WV,0.21628,0.23112
195589,CHATEAU DE NOTRE DAME COMMUNITY CARE CENTER,LA,0.19262,0.23115
315094,COMPLETE CARE AT MERCERVILLE LLC,NJ,0.20456,0.23115
335332,EGER HEALTH CARE AND REHABILITATION CENTER,NY,0.18383,0.23118
215112,LORIEN HEALTH SYSTEMS - COLUMBIA,MD,0.19914,0.23118
145304,ELEVATE CARE RIVERWOODS,IL,0.19505,0.23119
445473,JEFFERSON COUNTY NURSING HOME,TN,0.20684,0.2312
105498,SUSANNA WESLEY HEALTH CENTER,FL,0.22782,0.2312
255314,WASHINGTON CARE CENTER,MS,0.22217,0.23124
225546,LIFE CARE CENTER OF MERRIMACK VALLEY,MA,0.21607,0.23125
396144,ACCELERATE SKILLED NURSING AND REHABILITATION EXTO,PA,0.17966,0.23127
375382,BAPTIST VILLAGE OF OWASSO,OK,0.19979,0.23128
105831,PALM CITY NURSING & REHAB CENTER,FL,0.2138,0.2313
106145,OAK HILL HEALTH & REHABILITATION,FL,,0.23131
445135,"THE WATERS OF CLINTON, LLC",TN,0.19056,0.23132
365275,PARK VISTA NURSING & REHAB BY MCARE HEALTH,OH,0.21586,0.23134
345473,WILORA LAKE HEALTHCARE CENTER,NC,0.18535,0.23134
455744,MULBERRY MANOR,TX,0.19636,0.23135
425055,JOLLEY ACRES HEALTHCARE CENTER,SC,0.19379,0.23136
495204,OLD DOMINION REHABILITATION AND NURSING,VA,0.21624,0.23138
365643,PORTSMOUTH HEALTH AND REHAB,OH,0.18046,0.23138
105335,ABBEY DELRAY,FL,0.19758,0.2314
366343,LEGACY NORTH ROYALTON,OH,0.2106,0.23141
145460,THRIVE OF LAKE COUNTY,IL,0.19469,0.23143
345213,UNIVERSAL HEALTH CARE/LILLINGTON,NC,0.20637,0.23144
315460,COMPLETE CARE AT PROSPECT HEIGHTS LLC,NJ,0.21624,0.23144
235585,"TRANSITIONAL CARE COMMUNITY, LLC",MI,0.23046,0.23144
105349,ALLIANCE HEALTH AND REHABILITATION CENTER,FL,0.21955,0.23148
225747,SOMERSET RIDGE CENTER,MA,0.23316,0.2315
345039,SUMMERSTONE HEALTH AND REHABILITATION CENTER,NC,0.22192,0.23151
165165,NORTHCREST SPECIALTY CARE,IA,0.19461,0.23152
315008,LAUREL MANOR HEALTHCARE AND REHABILITATION CENTER,NJ,0.17764,0.23155
365661,"HEIGHTS REHABILITATION AND HEALTHCARE CENTER, THE",OH,0.20003,0.23156
045369,MOUNTAIN MEADOWS HEALTH AND REHABILITATION,AR,0.17071,0.23157
675748,HERITAGE TRAILS NURSING AND REHABILITATION CENTER,TX,0.20089,0.23157
495193,HENRICO HEALTH & REHABILITATION CENTER,VA,0.16928,0.23158
255346,SINGING RIVER SKILLED NURSING FACILITY,MS,0.24197,0.23162
075214,PORTLAND CARE & REHAB CENTER,CT,0.19966,0.23163
055508,JACOB HEALTHCARE CENTER,CA,0.19361,0.23165
056301,GOLDEN MODESTO CARE CENTER,CA,0.1888,0.23165
676353,CORONADO AT STONE OAK,TX,0.2169,0.23166
065189,PEAKS CARE CENTER THE,CO,0.22842,0.23167
555910,TRELLIS CHINO,CA,0.23253,0.23168
375190,EASTGATE VILLAGE CARE & REHAB CENTER,OK,0.21912,0.23169
225506,NORTH END REHABILITATION AND HEALTHCARE CENTER,MA,0.23602,0.2317
075001,ST JOSEPH'S CENTER,CT,0.20974,0.2317
056100,CORNERSTONE CARE CENTER,CA,0.20269,0.23171
105481,BOCA DEL MAR NURSING AND REHAB CENTER,FL,0.18833,0.23174
045363,COVINGTON COURT HEALTH AND REHABILITATION CENTER,AR,0.20621,0.23178
425005,CHERAW HEALTHCARE,SC,0.21139,0.23178
265877,WESTGATE,MO,,0.2318
335485,CHAUTAUQUA NURSING AND REHABILITATION CENTER,NY,0.19548,0.23182
105636,BELLEAIR HEALTH CARE CENTER,FL,0.20796,0.23183
235550,WILLOWBROOK MANOR,MI,0.17554,0.23186
345450,WESTWOOD HEALTH AND REHABILITATION,NC,0.22206,0.23186
366050,OTTERBEIN-CRIDERSVILLE,OH,0.2248,0.23187
106072,VILLAGE PLACE HEALTHCARE AND REHABILITATION CENTER,FL,0.21917,0.23194
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,AL,0.17628,0.23197
335511,EAST SIDE NURSING HOME,NY,0.20133,0.23198
146001,APERION CARE INTERNATIONAL,IL,0.22341,0.23199
315198,ADROIT CARE REHABILITATION AND NURSING CENTER,NJ,0.21485,0.23199
305081,BIRCH HEALTHCARE CENTER,NH,0.20748,0.232
045435,"JAMESTOWN NURSING AND REHAB, LLC",AR,0.21516,0.23201
015403,"PALM GARDENS HEALTH AND REHABILITATION, LLC",AL,0.20258,0.23204
366458,AHC OF LANDERHAVEN LLC,OH,0.19764,0.23205
106092,"CRYSTAL HEALTH AND REHAB CENTER, LLC",FL,0.18888,0.23208
055045,RIVIERA HEALTHCARE CENTER,CA,0.23292,0.23209
375562,MCMAHON-TOMLINSON NURSING CENTER,OK,0.21671,0.2321
425311,ANCHOR POST ACUTE,SC,0.22613,0.23211
145761,LAKEWOOD NRSG & REHAB CENTER,IL,0.23244,0.23211
145806,WARREN PARK HEALTH & LIVING CTR,IL,0.23801,0.23212
676193,THE WATERTON HEALTHCARE & REHABILITATION,TX,0.19544,0.23213
365672,AUTUMN HILLS CARE CENTER,OH,0.21228,0.23213
235445,FAIRLANE SENIOR CARE AND REHAB CENTER,MI,0.20262,0.23215
105870,LIFE CARE CENTER OF CITRUS COUNTY,FL,0.20707,0.23216
495232,KEMPSVILLE HEALTH & REHAB CENTER,VA,0.21887,0.23217
255310,SILVER CROSS HEALTH & REHAB,MS,0.19793,0.23218
676067,MIRA VISTA COURT,TX,0.20694,0.23221
345377,EAST CAROLINA REHAB AND WELLNESS,NC,0.20977,0.23222
365907,FRANCISCAN CARE CTR SYLVANIA,OH,0.17697,0.23223
365046,DAUGHTERS OF MIRIAM CENTER FOR NURSING & REHABILIT,OH,0.23192,0.23224
445191,"NHC HEALTHCARE, HENDERSONVILLE",TN,0.19846,0.23225
015413,LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER,AL,0.19947,0.23225
185209,RIVERSIDE CARE & REHABILITATION CENTER,KY,0.21651,0.23227
555398,WINDSOR POST-ACUTE CARE CENTER OF HAYWARD,CA,0.22705,0.23228
105696,WINDSOR HEALTH AND REHABILITATION CENTER,FL,0.24109,0.23229
225294,ANDOVER MANOR REHAB AND NURSING,MA,0.18012,0.23232
366376,OTTERBEIN MIDDLETOWN,OH,0.18829,0.23233
395135,PENNYPACK NURSING AND REHABILITATION CENTER,PA,0.23201,0.23235
045376,"SHERWOOD NURSING & REHABILITATION CENTER, INC",AR,0.22455,0.23236
106022,BROOKDALE PALMER RANCH SNF,FL,0.20914,0.23239
145246,"PEARL OF HINSDALE, THE",IL,0.21936,0.23241
115246,DECATUR CENTER FOR NURSING AND HEALING LLC,GA,0.23596,0.23243
225608,VICTORIA HAVEN NURSING FACILITY,MA,0.19828,0.23248
415041,WOONSOCKET HEALTH CENTRE,RI,0.20854,0.23248
155734,THORNTON TERRACE HEALTH CAMPUS,IN,0.2112,0.23249
115044,AZALEA HEALTH CENTER BY HARBORVIEW,GA,0.22838,0.23253
555004,PLAYA DEL REY CENTER,CA,0.20837,0.23253
676438,KILLEEN NURSING & REHABILITATION,TX,0.21708,0.23253
325127,THE SUITES RIO VISTA,NM,0.19603,0.23254
105057,PINES NURSING HOME,FL,,0.23255
105727,WASHINGTON REHABILITATION AND NURSING CENTER,FL,0.17771,0.23255
105868,METRO WEST NURSING AND REHAB CENTER,FL,0.20815,0.23256
225766,AGAWAM NORTH REHAB AND NURSING,MA,0.18975,0.23256
225750,MASCONOMET HEALTHCARE CENTER,MA,0.17958,0.23257
515058,MORGANTOWN HEALTHCARE CENTER,WV,0.19479,0.23259
396078,HORSHAM CENTER FOR JEWISH LIFE,PA,0.19208,0.23259
235702,"WELLBRIDGE OF NOVI, LLC",MI,0.19627,0.23261
035282,SANTE OF SURPRISE,AZ,0.18139,0.23261
676263,DEERBROOK SKILLED NURSING AND REHAB CENTER,TX,0.19586,0.23263
395749,RITTENHOUSE POST ACUTE,PA,0.18262,0.23265
105521,"AVANTE AT BOCA RATON, INC.",FL,0.21176,0.23269
115604,BROWN'S HEALTH & REHAB CENTER,GA,0.21202,0.23272
105465,ASPIRE AT ARBOR SPRINGS,FL,0.21065,0.23272
235184,BRIARWOOD NURSING AND REHAB,MI,0.21958,0.23273
235707,THE WILLOWS AT HOWELL,MI,0.21465,0.23275
105404,"WATERFORD, THE",FL,0.18337,0.23276
225323,CARE ONE AT PEABODY,MA,0.18519,0.23278
335484,MORNINGSIDE NURSING AND REHABILITATION CENTER,NY,0.18259,0.2328
235621,REGENCY ON THE LAKE - FORT GRATIOT,MI,0.18109,0.23281
395801,QUADRANGLE,PA,0.20415,0.23282
345344,CAMELLIA GARDENS CENTER FOR NURSING AND REHAB,NC,0.16225,0.23284
375454,"TRINITY WOODS, INC.",OK,0.25422,0.23285
375525,FRANCISCAN VILLA,OK,0.23368,0.23286
495334,SHORE HEALTH & REHAB CENTER,VA,0.21813,0.23287
365845,RAE ANN SUBURBAN,OH,0.19152,0.2329
175563,AZRIA HEALTH WICHITA,KS,0.17292,0.23291
555770,CAMARILLO HEALTHCARE CENTER,CA,0.20472,0.23297
315384,ROSE MOUNTAIN CARE CENTER,NJ,0.20958,0.23298
075319,LITCHFIELD WOODS HEALTH CARE CENTER,CT,0.18106,0.23301
225356,CARE ONE AT RANDOLPH,MA,0.21044,0.23301
105875,COLONIAL SKILLED NURSING FACILITY LLC,FL,0.20051,0.23304
345353,HIGHLAND HOUSE REHABILITATION AND HEALTHCARE,NC,0.22241,0.23304
315115,ATLANTIC COAST REHAB & HEALTH,NJ,0.20939,0.23304
115721,SENIOR CARE CENTER - BRUNSWICK,GA,0.21722,0.23306
075089,APPLE REHAB MIDDLETOWN,CT,0.17063,0.23307
335562,LIVINGSTON COUNTY CENTER FOR NURSING AND REHAB,NY,0.21551,0.23307
265797,RIDGE CREST NURSING CENTER,MO,0.20467,0.23308
195602,CHATEAU TERREBONNE HEALTH CARE CENTER,LA,0.24447,0.23312
075440,"SPRINGS AT WATERMARK 3030 PARK, THE",CT,0.19433,0.23321
366039,POINT PLACE HEALTHCARE AND REHABILITATION CENTER,OH,0.19734,0.23325
106084,"AVANTE AT OCALA, INC",FL,0.21288,0.23326
255106,BRANDON NURSING AND REHABILITATION CENTER,MS,0.20412,0.23326
366400,BEAVERCREEK HEALTH AND REHAB,OH,0.22298,0.23326
265279,CEDAR POINTE,MO,0.21446,0.23327
315087,CAREONE AT MIDDLETOWN,NJ,0.22543,0.23329
315317,EXCEL CARE AT THE PINES,NJ,0.21356,0.23332
145728,MANOR COURT OF MARYVILLE,IL,0.20718,0.23339
265647,CROWN REHAB AND HEALTHCARE CENTER,MO,0.23186,0.2334
145295,APERION CARE MARSEILLES,IL,0.19994,0.23342
235479,REGENCY AT LIVONIA,MI,0.1996,0.23343
115339,PRUITTHEALTH - SAVANNAH,GA,0.19989,0.23343
106136,DE LUNA HEALTH AND REHABILITATION CENTER,FL,,0.23344
555456,ANTELOPE VALLEY CARE CENTER,CA,0.17582,0.23345
676349,ACCEL AT WILLOW BEND,TX,0.2118,0.23345
415064,PAWTUCKET FALLS HEALTHCARE CENTER,RI,0.19685,0.23349
235663,NOTTING HILL OF WEST BLOOMFIELD,MI,0.23415,0.2335
676464,LAS BRISAS REHABILITATION AND WELLNESS SUITES,TX,0.20827,0.2335
375172,SOUTHERN HILLS REHABILITATION CENTER,OK,0.19218,0.2335
106064,LIFE CARE CENTER OF JACKSONVILLE,FL,0.21331,0.23355
015010,COOSA VALLEY HEALTHCARE CENTER,AL,0.20903,0.23358
445088,"NHC HEALTHCARE, SPRINGFIELD",TN,0.20566,0.23362
345415,PINEVILLE REHABILITATION AND LIVING CTR,NC,0.18663,0.23363
525561,EAST TROY MANOR,WI,0.19289,0.23364
195356,ST BERNARD NURSING & REHAB,LA,0.22978,0.23366
525273,BELOIT HEALTH AND REHABILITATION CENTER,WI,0.22477,0.23366
145241,HELIA SOUTHBELT HEALTHCARE,IL,0.23185,0.23373
115322,BRIARWOOD HEALTH CENTER BY HARBORVIEW,GA,0.24308,0.23373
676192,GARNET HILL REHABILITATION AND SKILLED CARE,TX,0.21722,0.23374
265195,ST ANDREW'S AT FRANCIS PLACE,MO,0.20553,0.23374
055430,WHITTIER HILLS HEALTH CARE CTR,CA,0.22379,0.23377
145670,CHALET LIVING & REHAB,IL,0.20961,0.23383
056019,GARDENA CONVALESCENT CENTER,CA,0.22003,0.23383
065382,BROOKDALE SKYLINE,CO,0.1642,0.23385
315286,REDBANK CENTER FOR REHABILITATION AND HEALING,NJ,0.22287,0.23389
155124,VERMILLION CONVALESCENT CENTER,IN,0.19613,0.2339
145684,ALIYA OF HOMEWOOD,IL,0.19372,0.23391
395261,BUFFALO VALLEY LUTHERAN VILLAG,PA,0.20695,0.23393
245397,HAVENWOOD CARE CENTER,MN,0.21845,0.23394
396077,NORTHAMPTON POST ACUTE,PA,0.1997,0.23395
335625,DOWNTOWN BROOKLYN NURSING & REHABILITATION CENTER,NY,0.23252,0.23395
315204,CANTERBURY AT CEDAR GROVE,NJ,0.1712,0.23396
085041,DELMAR NURSING & REHABILITATION CENTER,DE,0.20464,0.23397
235600,MEDILODGE OF MONTROSE INC,MI,0.20791,0.23403
396125,CHRIST'S HOME RETIREMENT COMMUNITY,PA,0.2267,0.23404
045140,THE SPRINGS SEARCY,AR,0.20864,0.23405
555256,THE REHABILITATION CENTER OF BAKERSFIELD,CA,0.20436,0.23406
315310,OPTIMA CARE HARBORVIEW,NJ,0.19681,0.2341
315153,"MANOR, THE",NJ,0.17656,0.23412
235263,MEDILODGE OF STERLING HEIGHTS,MI,0.19372,0.23415
335266,"WOODCREST REHAB & RESIDENTIAL H C CENTER, L L C",NY,0.22601,0.23418
285146,THE WILLOWS AT GRETNA,NE,,0.2342
105765,GARDENS NURSING AND REHAB CENTER,FL,0.18103,0.23421
425067,RESORTS AT BEAUFORT,SC,0.19327,0.23428
225342,NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE,MA,0.19878,0.23428
115363,HARBORVIEW ROME,GA,0.23373,0.2343
335257,FORT TRYON CENTER FOR REHABILITATION AND NURSING,NY,0.21265,0.2343
105783,SOLARIS HEALTHCARE EAST ORLANDO,FL,0.23142,0.23431
675801,GILMER NURSING AND REHABILITATION,TX,0.1957,0.23431
225584,PARK AVENUE HEALTH CENTER,MA,0.20392,0.23432
366016,MAIN STREET TERRACE CARE CENTER,OH,0.22831,0.23434
365795,OASIS CENTER FOR REHABILITATION AND HEALING,OH,0.20066,0.23435
676409,THE BRAZOS OF WACO,TX,0.17339,0.23438
056372,BROOKSIDE HEALTHCARE CENTER,CA,0.20305,0.23445
445481,ASBURY PLACE AT KINGSPORT,TN,0.23943,0.23445
425320,NHC HEALTHCARE - NORTH AUGUSTA,SC,0.17537,0.23448
055739,SALINAS VALLEY POST ACUTE,CA,0.2039,0.23456
045134,THE SPRINGS JONESBORO,AR,0.19164,0.23458
365979,TRINITY COMMUNITY AT FAIRBORN,OH,0.19429,0.23459
045384,WOODBRIAR NURSING HOME,AR,0.2405,0.2346
235599,CARRIAGE HOUSE NURSING AND REHAB,MI,0.22015,0.23462
035197,HAVEN OF YUMA,AZ,0.24993,0.23463
365354,LONGMEADOW CARE CENTER,OH,0.19077,0.23467
365727,PEBBLE CREEK HEALTHCARE CENTER,OH,0.16933,0.23468
255269,OXFORD HEALTH & REHAB CENTER,MS,0.17772,0.23476
675468,HICO NURSING AND REHABILITATION,TX,,0.23477
106079,TRINITY REGIONAL REHAB CENTER,FL,0.28036,0.23478
145121,ALTON MEMORIAL REHAB & THERAPY,IL,0.21513,0.23479
155843,"SPRINGS OF RICHMOND, THE",IN,0.23106,0.2348
105747,ROSEWOOD HEALTHCARE AND REHABILITATION CENTER,FL,0.1926,0.23481
115491,PRUITTHEALTH - ASHBURN,GA,0.20628,0.23482
195494,LANDMARK OF BATON ROUGE,LA,0.1979,0.23482
235333,"REGENCY, A VILLA CENTER",MI,0.19807,0.23482
415071,SOUTH COUNTY NURSING & REHABILITATION CENTER,RI,0.19666,0.23486
195555,SABINE RETIREMENT AND REHAB CENTER,LA,0.19776,0.23486
265457,RIVER CROSSING REHAB AND HEALTHCARE CENTER,MO,0.21978,0.23486
676087,CIMARRON PLACE HEALTH & REHABILITATION CENTER,TX,0.19991,0.23487
315417,REFORMED CHURCH HOME,NJ,0.23818,0.23489
555122,MCKINLEY PARK CARE CENTER,CA,0.23482,0.23489
555039,FIRESIDE HEALTH CARE CENTER,CA,0.21184,0.23491
365607,AYDEN HEALTHCARE OF PIQUA,OH,0.21457,0.23492
675638,TWIN PINES NURSING AND REHABILITATION,TX,0.20526,0.23494
235174,MARSHALL NURSING AND REHABILITATION COMMUNITY,MI,0.21033,0.23495
335455,CARMEL RICHMOND HEALTHCARE AND REHAB CENTER,NY,0.21879,0.23495
145638,BELLA TERRA BLOOMINGDALE,IL,0.23529,0.23496
395052,ROSEWOOD GARDENS REHABILITATION AND NURSING CENTER,PA,0.20975,0.23497
365654,AUSTINWOODS REHAB HEALTH CARE,OH,0.24301,0.23499
225067,WEDGEMERE HEALTHCARE,MA,0.21223,0.23501
495071,RIVERSIDE LIFELONG H & R WARWICK FOREST,VA,0.20344,0.23501
185461,GLEN RIDGE HEALTH CAMPUS,KY,0.20316,0.23501
345557,AZALEA HEALTH & REHAB CENTER,NC,0.21575,0.23503
675939,VINTAGE HEALTH CARE CENTER,TX,0.22205,0.23511
315174,DEPTFORD CENTER FOR REHABILITATION AND HEALTHCARE,NJ,0.21417,0.23513
225282,LIFE CARE CENTER OF THE SOUTH SHORE,MA,0.21168,0.23516
676448,THE RESERVE AT RICHARDSON,TX,0.18438,0.23516
265479,SIKESTON CONVALESCENT CENTER,MO,0.19273,0.23517
105685,MENORAH HOUSE,FL,0.21491,0.2352
245055,LAKEHOUSE HEALTHCARE & REHABILITATION CENTER,MN,0.20909,0.23522
155600,MULBERRY HEALTH & REHABILITATION CENTER,IN,0.16107,0.23528
395345,MAPLE RIDGE REHABILITATION & HEALTHCARE CENTER,PA,0.20385,0.23528
495303,THREE RIVERS HEALTH & REHAB CENTER,VA,0.19544,0.23532
676428,VIBRALIFE OF EL PASO REHABILITATION CENTER,TX,0.21738,0.23534
675648,CONROE HEALTH CARE CENTER,TX,0.24599,0.23535
325119,ADVANCED HEALTH CARE OF ALBUQUERQUE,NM,0.19805,0.23535
