PROVIDER_ID,PROVIDER_NAME,STATE,TOTAL_EMPLOYEE_HOURS,TOTAL_CONTRACTOR_HOURS,PERM_TO_CONTRACT_RATIO
195359,ST JOSEPH CONTINUING CARE CENTER,LA,238.53,0,
075432,"MATTATUCK HEALTH CARE FACILITY, INC.",CT,75,0,
105575,PALMETTO CARE CENTER AND REHAB,FL,309.1,0,
165479,CALVIN COMMUNITY,IA,242.25,0,
375116,GRAND LAKE VILLA,OK,229.9,0,
155138,BRICKYARD HEALTHCARE - CHURCHMAN CARE CENTER,IN,197.32,0,
525445,COLUMBUS HEALTH AND REHAB,WI,135.24,0,
525649,CEDAR CREST HEALTH CENTER,WI,298.95,0,
555292,ALHAMBRA POST ACUTE,CA,178.53,0,
265854,REST HAVEN HEALTH CARE CENTER,MO,202.64,0,
035114,MOUNTAIN VIEW MANOR,AZ,251.75,0,
235401,CLARK RETIREMENT COMMUNITY,MI,117.5,0,
366421,FLORENTINE GARDENS,OH,236.5,0,
045134,THE SPRINGS JONESBORO,AR,435.5,0,
505265,EMERALD CARE,WA,279.25,0,
055918,VILLA DEL SOL POST ACUTE,CA,418.01,0,
035144,PEORIA POST ACUTE AND REHABILITATION,AZ,645.24,0,
365880,SIGNATURE HEALTHCARE OF COSHOCTON,OH,149.02,0,
555884,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",CA,283.22,0,
26A378,"SYLVIA G THOMPSON RESIDENCE CENTER, INC",MO,16,0,
235632,THE ORCHARDS AT SAMARITAN,MI,346.19,0,
115147,"PRUITTHEALTH - RICHMOND, LLC",GA,344.25,0,
335326,ELDERWOOD AT WILLIAMSVILLE,NY,489.48,0,
675958,CHRISTIAN CARE CENTER,TX,200.86,0,
525488,MEADOWBROOK AT BLACK RIVER FALLS,WI,112.6,0,
345362,THE GREENS AT CABARRUS,NC,279,0,
155817,"BARRINGTON OF CARMEL, THE",IN,47.25,0,
395647,SPIRITRUST LUTHERAN THE VILLAGE AT GETTYSBURG,PA,180.75,0,
445215,"HERITAGE CENTER, THE",TN,438.15,0,
135091,LIFE CARE CENTER OF IDAHO FALLS,ID,286.17,0,
525653,VIRGINIA HIGHLANDS CARE AND REHAB LLC,WI,226.25,0,
14E579,ROCK RIVER GARDENS,IL,100.48,0,
145932,CITADEL CARE CENTER-WILMETTE,IL,236,0,
215360,MARYLAND BAPTIST AGED HOME,MD,60.49,0,
215320,TUCKERMAN REHABILITATION AND HEALTHCARE CENTER,MD,133.75,0,
445408,SODDY-DAISY HEALTH CARE CENTER,TN,288.45,0,
37E082,SEILING NURSING CENTER,OK,68.12,0,
455866,BROOKDALE WESTLAKE HILLS,TX,315.25,0,
235556,WOODWARD HILLS HEALTH AND REHABILITATION CTR,MI,749.9,0,
345400,SKYLAND CARE CENTER,NC,295.75,0,
265713,MILLER COUNTY CARE AND REHABILITATION CENTER,MO,162.35,0,
155849,RIVER TERRACE HEALTH CAMPUS,IN,102.99,0,
245569,HALSTAD LIVING CENTER,MN,114.58,0,
676408,BEAR CREEK NURSING AND REHABILITATION,TX,216.96,0,
335056,ELDERWOOD AT AMHERST,NY,321.83,0,
265383,FOUNTAINBLEAU LODGE,MO,158.64,0,
555616,ARARAT POST ACUTE,CA,137.78,0,
095030,SIBLEY MEM HOSP RENAISSANCE,DC,134.25,0,
235473,MEDILODGE OF SHORELINE,MI,310.4,0,
315468,CAREONE AT PARSIPPANY,NJ,220.25,0,
365379,THE LAURELS OF WALDEN PARK,OH,700.24,0,
405000,ALTERNATIVE HEALTHCARE SOLUTIONS LLC,PR,111,0,
045358,THE GREEN HOUSE COTTAGES OF HOMEWOOD,AR,382.76,0,
275040,LIBBY CARE CENTER,MT,262.91,0,
676113,LEGEND OAKS HEALTHCARE AND REHABILITATION CENTER -,TX,413.39,0,
235171,WELLBRIDGE OF GRAND BLANC,MI,380.5,0,
155236,AVON HEALTH & REHABILITATION CENTER,IN,342,0,
366202,CRYSTAL CARE OF COAL GROVE,OH,166.59,0,
055454,VINEYARDS AT FOWLER,CA,178.51,0,
555899,STRATFORD VILLA POST-ACUTE,CA,114.69,0,
345161,ABERNETHY LAURELS,NC,629.79,0,
155484,SOUTHWOOD HEALTHCARE CENTER,IN,381.5,0,
395460,CHRIST THE KING MANOR,PA,539.25,0,
265822,BRIDGEWOOD HEALTH CARE CENTER,MO,309,0,
676122,OAK GROVE NURSING HOME,TX,283.2,0,
345445,GLENAIRE,NC,313.7,0,
185342,SIGNATURE HEALTHCARE AT COLONIAL REHAB & WELLNESS,KY,188.69,0,
445294,LIFE CARE CENTER OF COLLEGEDALE,TN,380.21,0,
675617,EAGLE PASS NURSING AND REHABILITATION,TX,193.89,0,
14E392,WEST CHICAGO TERRACE,IL,157.6,0,
155829,"SPRINGS AT LAFAYETTE, THE",IN,154.82,0,
366258,SHEPHERD OF THE VALLEY HOWLAND,OH,193.5,0,
105325,BEDROCK REHABILITATION AND NURSING CENTER AT ISLAN,FL,371.25,0,
165545,WINDMILL MANOR,IA,429.5,0,
455796,TOWN AND COUNTRY NURSING AND REHABILITATION CENTER,TX,325.71,0,
335718,THE FIVE TOWNS PREMIER REHAB & NURSING CENTER,NY,1129.32,0,
335466,KINGSWAY ARMS NURSING CENTER INC,NY,685.9,0,
675853,HANSFORD COUNTY HOSPITAL DISTRICT DBA LAKERIDGE NU,TX,174.12,0,
085047,GILPIN HALL,DE,496.5,0,
175219,KAW RIVER CARE AND REHAB,KS,81.16,0,
375258,"SPIRO NURSING HOME, INC.",OK,210,0,
675896,RIVER CITY CARE CENTER,TX,141.65,0,
185243,MOUNTAIN VIEW NURSING AND REHABILITATION CENTER,KY,190.75,0,
175559,WESTERN PRAIRIE SENIOR LIVING LLC,KS,184.7,0,
155811,WELLBROOKE OF AVON,IN,189.82,0,
325108,CASA DEL SOL CENTER,NM,189.08,0,
676019,LAMPSTAND NURSING AND REHABILITATION,TX,287.37,0,
235021,CHELSEA RETIREMENT COMMUNITY,MI,313.5,0,
335645,BETHANY NURSING HOME & HEALTH RELATED FACILITY INC,NY,358.93,0,
105282,EDEN SPRINGS NURSING AND REHAB CENTER,FL,448.25,0,
165209,SOUTHRIDGE SPECIALTY CARE,IA,260.83,0,
235509,THE ORCHARDS AT WARREN,MI,485.57,0,
155237,BETHANY VILLAGE,IN,255.57,0,
366180,RIVERVIEW POINTE CARE CENTER,OH,446,0,
045419,"ASHTON PLACE HEALTH AND REHAB, LLC",AR,390,0,
155152,MONTICELLO HEALTHCARE,IN,278.53,0,
205166,GORHAM HOUSE,ME,282.04,0,
396124,PROVIDENCE POINT HEALTHCARE RESIDENCE,PA,178,0,
195505,MID CITY COMMUNITY NURSING AND REHAB,LA,304.5,0,
505299,PUGET SOUND CARE,WA,485.86,0,
105584,SARASOTA MEMORIAL NURSING & REHABILITATION CENTER,FL,457.75,0,
415029,GOLDEN CREST NURSING CENTRE,RI,489.75,0,
055728,SANTA CLARITA POST-ACUTE CARE CENTER,CA,395.87,0,
375469,SOUTHERN POINTE LIVING CENTER,OK,84.56,0,
365802,MARJORIE P LEE RETIREMENT COMMUNITY,OH,389.2,0,
145804,OAK TRACE,IL,451.47,0,
215147,FUTURE CARE NORTHPOINT,MD,555,0,
195496,ROSEVIEW NURSING AND REHABILITATION CENTER,LA,348.67,0,
555635,COURTYARD CARE CENTER,CA,317.46,0,
675538,SUGAR LAND HEALTH CARE CENTER,TX,319,0,
375421,GREEN COUNTRY CARE CENTER,OK,262.68,0,
105875,COLONIAL SKILLED NURSING FACILITY LLC,FL,111.12,0,
105045,BRADEN RIVER REHABILITATION CENTER LLC,FL,495.5,0,
185132,FRANCISCAN HEALTH CARE CENTER,KY,309.99,0,
195492,AVALON PLACE,LA,256,0,
155064,APERION CARE KOKOMO,IN,136.9,0,
115132,ABERCORN REHABILITATION CENTER,GA,359.25,0,
415041,WOONSOCKET HEALTH CENTRE,RI,475,0,
235280,MEDILODGE OF ALPENA,MI,345.7,0,
195438,LANDMARK NURSING & REHABILITATION CTR OF WEST MON,LA,345.46,0,
235027,EATON COUNTY MEDICAL CARE FACI,MI,600.98,0,
215287,MAPLEWOOD PARK PLACE,MD,119.57,0,
015083,"ELBA NURSING AND REHABILITATION CENTER, LLC",AL,385.98,0,
225438,ST FRANCIS REHABILITATION & NURSING CENTER,MA,432.5,0,
505531,HERON'S KEY,WA,96.62,0,
105259,MEDICANA NURSING AND REHAB CENTER,FL,343,0,
366375,MASTERNICK MEMORIAL HEALTH CARE CENTER,OH,362,0,
105604,COVENANT VILLAGE CARE CENTER,FL,238.81,0,
225471,JESMOND NURSING HOME,MA,134.25,0,
035072,PHOENIX MOUNTAIN POST ACUTE,AZ,375.85,0,
676469,THE PREMIER SNF OF ALICE,TX,184.36,0,
265655,GOLDEN AGE LIVING CENTER,MO,162.16,0,
155732,RIVEROAKS HEALTH CAMPUS,IN,191.33,0,
375117,OAK HILLS LIVING CENTER,OK,376.09,0,
676042,MCALLEN TRANSITIONAL CARE CENTER,TX,293.89,0,
395638,MASONIC VILLAGE AT SEWICKLEY,PA,305.84,0,
455670,RIDGECREST RETIREMENT AND HEALTHCARE COMMUNITY,TX,191.32,0,
415113,TOCKWOTTON ON THE WATERFRONT,RI,272.25,0,
105769,SOLARIS HEALTHCARE LAKE CITY,FL,424,0,
185250,OAKMONT MANOR,KY,376.66,0,
265312,GAINESVILLE NURSING,MO,155,0,
175356,GOOD SAMARITAN SOCIETY - DECATUR COUNTY,KS,110.69,0,
435036,JENKIN'S LIVING CENTER,SD,310.57,0,
115313,PRUITTHEALTH - BROOKHAVEN,GA,417,0,
115381,"COTTAGES AT ROCKMART, THE",GA,442.59,0,
366217,AUTUMN COURT,OH,131.54,0,
135128,LIFE CARE CENTER OF LEWISTON,ID,253.07,0,
675851,GEORGIA MANOR NURSING HOME,TX,89.49,0,
395372,CAPITOL REHABILITATION AND HEALTHCARE CENTER,PA,395.63,0,
495431,BEREA HEALTH & REHAB CENTER,VA,325,0,
396086,GREEN VALLEY SKILLED NURSING AND REHABILITATION CE,PA,88.75,0,
675915,PARK PLACE CARE CENTER,TX,194.38,0,
495057,GOODWIN HOUSE ALEXANDRIA,VA,435.97,0,
185262,MADISON HEALTH AND REHABILITATION CENTER,KY,281.5,0,
065113,MEDALLION POST ACUTE REHABILITATION,CO,184.71,0,
185254,RIDGEWAY NURSING & REHABILITATION FACILITY,KY,278.52,0,
035064,FOOTHILLS REHABILITATION CENTER,AZ,578.8,0,
235463,THE VILLA AT THE PARK,MI,345.71,0,
675637,WOOLDRIDGE PLACE NURSING CENTER,TX,198.2,0,
015162,"TALLADEGA HEALTHCARE CENTER, INC",AL,1027.73,0,
335164,HUMBOLDT HOUSE REHABILITATION AND NURSING CENTER,NY,519,0,
395677,SARAH A TODD MEMORIAL HOME,PA,398.55,0,
105706,WEST ORANGE CENTER FOR NURSING AND HEALING,FL,362,0,
676453,SIMPSON PLACE,TX,132.15,0,
43A073,SANFORD CHAMBERLAIN CARE CENTER,SD,176.07,0,
105559,THE GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE,FL,412.91,0,
555825,SAN MARINO HEALTHCARE CENTER,CA,197.79,0,
105824,GREENVILLE NURSING AND REHAB CENTER,FL,157.7,0,
465085,SAN RAFAEL HEALTH AND REHABILITATION,UT,146.25,0,
155699,ENVIVE OF HARTFORD CITY,IN,116.73,0,
185409,CRESTVIEW HEALTHCARE AND REHABILITATION,KY,173.52,0,
265591,PARKDALE MANOR HEALTH & REHABILITATION,MO,73.38,0,
115377,"PRUITTHEALTH - VALDOSTA, LLC",GA,237.25,0,
145978,SHAWNEE ROSE CARE CENTER,IL,75.69,0,
255215,LANDMARK OF COLLINS,MS,207.45,0,
455962,KAUFMAN HEALTHCARE CENTER,TX,111.62,0,
195643,PATHWAY REHABILITATION HOSPITAL OF BOSSIER,LA,52.78,0,
135070,BEAR LAKE MEMORIAL SKILLED NURSING FACILITY,ID,124.25,0,
105999,LIFE CARE CENTER OF OCALA,FL,447.18,0,
395787,"VALLEY VIEW HAVEN, INC",PA,418.25,0,
375489,THE COTTAGE EXTENDED CARE,OK,377.03,0,
365633,THE COLONY HEALTHCARE CENTER,OH,364.5,0,
106140,PRUITTHEALTH - SOUTHWOOD,FL,269.75,0,
265485,CLARK COUNTY NURSING HOME,MO,232.75,0,
145608,SOUTH HOLLAND MANOR HTH & RHB,IL,360.97,0,
255230,BAPTIST MEMORIAL HOSPITAL GT,MS,0,0,
145386,SOUTHGATE HEALTH CARE CENTER,IL,193,0,
115689,GOLD CITY HEALTH AND REHAB,GA,134.14,0,
145180,APERION CARE CHICAGO HEIGHTS,IL,318.1,0,
165611,WILTON RETIREMENT COMMUNITY,IA,133.67,0,
106074,ASPIRE AT KISSIMMEE GARDENS,FL,411.29,0,
245471,THE WATERVIEW SHORES LLC,MN,95.5,0,
555118,ALMOND VISTA HEALTHCARE,CA,771.09,0,
525730,MEDICAL SUITES AT OAK CREEK (THE),WI,426.75,0,
676204,FOCUSED CARE AT CEDAR BAYOU,TX,180.64,0,
455463,THE MEADOWS HEALTH AND REHABILITATION CENTER,TX,287.47,0,
455838,ROBSTOWN NURSING AND REHABILITATION CENTER,TX,148,0,
075367,MEADOWBROOK OF GRANBY,CT,281.5,0,
455961,PALO PINTO NURSING CENTER,TX,227.89,0,
335526,HIGHLAND REHABILITATION AND NURSING CENTER,NY,36.1,0,
105522,LEHIGH ACRES HEALTHCARE & REHAB CENTER,FL,423.14,0,
315528,"JEWISH HOME FOR REHABILITATION AND NURSING, THE",NJ,506,0,
115471,HEART OF GEORGIA NURSING HOME,GA,265.75,0,
165516,JACKSON RIDGE HEALTHCARE CENTER,IA,167.5,0,
155495,PADDOCK SPRINGS,IN,210.69,0,
385229,AVAMERE REHABILITATION OF JUNCTION CITY,OR,197.25,0,
366183,SEASONS NURSING AND REHAB,OH,126.25,0,
676052,IMMANUEL'S HEALTHCARE,TX,176,0,
265155,"NHC HEALTHCARE, WEST PLAINS",MO,251.25,0,
355112,WOODSIDE VILLAGE,ND,678.89,0,
155576,WATERS OF HARTFORD CITY SKILLED NURSING FACILITY,IN,161.33,0,
185263,DAWSON SPRINGS HEALTH AND REHABILITATION CENTER,KY,202.28,0,
235414,THE VILLA AT WEST BRANCH,MI,233.17,0,
455785,WESTERN HILLS NURSING & REHABILITATION,TX,194.25,0,
155436,HICKORY CREEK AT WINAMAC,IN,108.16,0,
335590,PONTIAC NURSING HOME,NY,149,0,
105683,LABELLE HEALTH AND REHABILITATION CENTER,FL,307.28,0,
205157,COASTAL MANOR,ME,139,0,
055523,GLENDALE POST ACUTE CENTER,CA,416.59,0,
335376,SCHOELLKOPF HEALTH CENTER,NY,410.5,0,
305088,ST JOSEPH RESIDENCE,NH,99.76,0,
146148,HICKORY POINT CHRISTIAN VILLAGE,IL,242.77,0,
155273,CYPRESS GROVE REHABILITATION CENTER,IN,252.75,0,
165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,138.4,0,
175282,MINNEAPOLIS HEALTHCARE AND REHABILITATION CENTER,KS,149.2,0,
365745,SWANTON VALLEY REHABILITATION AND HEALTHCARE CENTE,OH,243.72,0,
106073,LIFE CARE CENTER OF PENSACOLA,FL,438.66,0,
155813,VILLAGES AT HISTORIC SILVERCREST THE,IN,158.35,0,
295044,HEARTHSTONE,NV,346.52,0,
185271,GLENVIEW HEALTH AND REHABILITATION,KY,143.4,0,
265512,LEE'S SUMMIT PLACE,MO,75.5,0,
155493,SCENIC HILLS AT THE MONASTERY,IN,295.56,0,
045471,HIRAM SHADDOX HEALTH AND REHAB,AR,192.12,0,
315283,SOUTH MOUNTAIN HC,NJ,693.38,0,
495187,HILLSVILLE HEALTH & REHAB CENTER,VA,194,0,
515076,HOLBROOK HEALTHCARE CENTER,WV,355.23,0,
115345,PRUITTHEALTH - TOCCOA,GA,302.75,0,
505261,LAKE RIDGE CENTER,WA,218.34,0,
065424,RIVER VALLEY REHABILITATION AND HEALTHCARE CENTER,CO,141.6,0,
255335,FORREST GENERAL HOSPITAL SKILLED NURSING UNIT,MS,193.75,0,
395481,HILLCREST CENTER,PA,467.41,0,
455941,ENCHANTED ROCK SKILLED NURSING AND REHABILITATION,TX,233.59,0,
185164,BARBOURVILLE HEALTH AND REHABILITATION CENTER,KY,411.03,0,
555740,VISTA REAL POST ACUTE,CA,225.84,0,
205053,ST MARY'S D'YOUVILLE PAVILION,ME,648.53,0,
365416,OHIO LIVING WESTMINSTER-THURBER,OH,149.43,0,
366489,ALOIS ALZHEIMER CENTER,OH,280.5,0,
345078,HIGHLAND FARMS,NC,235.5,0,
365556,PICKAWAY MANOR CARE CENTER,OH,279.75,0,
015464,"ASPIRE PHYSICAL RECOVERY CENTER AT HOOVER, LLC",AL,491.64,0,
245587,EBENEZER INTEGRATED CARE & REHAB,MN,294.5,0,
676344,LEGACIES NURSING AND REHABILITATION,TX,368.36,0,
015443,ROBERTSDALE REHABILITATION & HEALTHCARE CTR,AL,478.98,0,
155826,EVERGREEN CROSSING AND THE LOFTS,IN,311.25,0,
315178,COMPLETE CARE AT ORANGE PARK,NJ,687.75,0,
145549,BELHAVEN NURSING & REHAB CENTER,IL,607,0,
365970,UNION CITY CARE CENTER,OH,106,0,
465009,HARRISON POINTE HEALTHCARE AND REHABILITATION,UT,163.66,0,
265857,LIBERTY HEALTH AND WELLNESS,MO,318.26,0,
415089,ALPINE NURSING HOME INC,RI,245.75,0,
155715,LUTHERAN COMMUNITY HOME,IN,380.75,0,
445477,DICKSON HEALTH AND REHAB,TN,173.05,0,
245441,GOOD SAMARITAN SOCIETY - ALBERT LEA,MN,385.11,0,
056110,LAGUNA HILLS HEALTH AND REHABILITATION CENTER,CA,719.49,0,
515183,POCAHONTAS CENTER,WV,198.19,0,
315488,CAREONE AT MADISON AVENUE,NJ,426.5,0,
505304,RAINIER REHABILITATION,WA,587.2,0,
025036,PROVIDENCE EXTENDED CARE,AK,443.89,0,
045297,MANILA HEALTHCARE CENTER,AR,188.7,0,
155696,BRIDGEPOINTE HEALTH CAMPUS,IN,196.34,0,
676278,PECAN BAYOU NURSING AND REHABILITATION,TX,190.7,0,
145337,RYZE ON THE AVENUE,IL,422.45,0,
495356,HERITAGE HALL BLACKSBURG,VA,444.6,0,
225419,"BELMONT MANOR NURSING HOME, IN",MA,520,0,
375534,SIENNA EXTENDED CARE & REHAB,OK,225.21,0,
135097,ASHTON MEMORIAL  LIVING CENTER,ID,124,0,
056189,SAN LUIS POST ACUTE CENTER,CA,280.01,0,
355126,ST GABRIEL'S COMMUNITY,ND,278,0,
185173,CUMBERLAND NURSING AND REHABILITATION CENTER,KY,284.4,0,
295098,SAGE CREEK POST-ACUTE,NV,266.09,0,
365350,MAPLE KNOLL VILLAGE,OH,262.25,0,
105196,THE LODGE HEALTHCARE AND REHABILITATION CENTER,FL,350.4,0,
065316,HILLCREST CARE CENTER,CO,136.87,0,
676214,"FALCON LAKE NURSING HOME, LLC",TX,125.49,0,
515104,"MADISON, THE",WV,165.97,0,
245307,CORNERSTONE NSG & REHAB CENTER,MN,230.92,0,
365727,PEBBLE CREEK HEALTHCARE CENTER,OH,553,0,
395335,WILLIAM PENN HEALTHCARE AND REHABILITATION CENTER,PA,358.5,0,
345175,SMITHFIELD MANOR NURSING AND REHAB,NC,523.22,0,
676485,PRINCETON MEDICAL LODGE,TX,330.5,0,
525715,DOVE HEALTHCARE - RICE LAKE,WI,212.21,0,
395684,CONCORDIA LUTHERAN HEALTH AND HUMAN CARE,PA,454,0,
505355,AUBURN POST ACUTE,WA,307.66,0,
425055,JOLLEY ACRES HEALTHCARE CENTER,SC,198.95,0,
155614,LINCOLN HILLS OF NEW ALBANY,IN,420,0,
215123,BROADMEAD,MD,199,0,
375451,PLEASANT VALLEY HEALTH CARE CENTER,OK,309.15,0,
115626,HAZELHURST COURT CARE AND REHABILITATION CENTER,GA,134.25,0,
115563,WESTBURY CENTER OF JACKSON FOR NURSING AND HEALING,GA,550.25,0,
676346,HIDALGO NURSING AND REHABILITATION CENTER,TX,292.15,0,
056415,LYNWOOD POST ACUTE CARE CENTER,CA,316.96,0,
055022,MARY HEALTH OF THE SICK CONVALESCENT & NURSING HOS,CA,280.13,0,
245244,LONG PRAIRIE HEALTH CARE CENTER,MN,159.5,0,
315127,LAWRENCE REHABILITATION HOSPITAL,NJ,304.75,0,
115373,"PRUITTHEALTH - LAKEHAVEN, LLC",GA,214.25,0,
335634,GARDEN GATE HEALTH CARE FACILITY,NY,586.21,0,
225390,PARSONS HILL REHABILITATION & HEALTH CARE CENTER,MA,434,0,
445239,LIFE CARE CENTER OF MORGAN COUNTY,TN,244.44,0,
105707,FOURAKER HILLS REHAB AND NURSING CENTER,FL,342.16,0,
675496,SLATON CARE CENTER,TX,104.86,0,
085056,CADIA REHABILITATION SILVERSIDE,DE,356.5,0,
415023,SUNNY VIEW NURSING HOME INC,RI,251.25,0,
225757,PIONEER VALLEY HEALTH & REHABILITATION,MA,410.82,0,
265694,SALT RIVER COMMUNITY CARE,MO,277.48,0,
235116,LAKE WOODS NURSING & REHABILITATION CENTER,MI,289.5,0,
676457,THE BARTLETT SKILLED NURSING AND ASSISTED LIVING,TX,220.45,0,
105579,SAVANNAS PARK HEALTH AND REHABILITATION CENTER,FL,480.97,0,
505093,ORCHARD PARK HEALTH CARE & REHAB CENTER,WA,377.88,0,
155423,HAMMOND-WHITING CARE CENTER,IN,259.32,0,
365368,JAMESTOWN PLACE HEALTH AND REHAB,OH,75.75,0,
165408,ACCURA HEALTHCARE OF BANCROFT,IA,78.1,0,
555208,WESTGATE GARDENS CARE CENTER,CA,547.92,0,
505326,HEARTWOOD EXTENDED HEALTHCARE,WA,358.66,0,
255333,GEORGE REGIONAL HEALTH & REHAB CENTER,MS,139.75,0,
455929,GRANBURY REHAB & NURSING,TX,219.4,0,
675817,FT WORTH SOUTHWEST NURSING CENTER,TX,474.93,0,
495422,DOCKSIDE HEALTH & REHAB CENTER,VA,259,0,
365796,WESTPARK HEALTHCARE CAMPUS,OH,302,0,
385185,AVAMERE RIVERPARK OF EUGENE,OR,365,0,
245293,HOPKINS HEALTH SERVICES,MN,141.79,0,
275030,PARK PLACE TRANSITIONAL CARE AND REHABILITATION,MT,353.29,0,
255227,COLUMBIA REHABILITATION AND HEALTHCARE CENTER,MS,280.02,0,
265393,SHEPHERD OF THE HILLS LIVING CENTER,MO,226.5,0,
145792,"PAVILION OF LOGAN SQUARE, THE",IL,653.5,0,
115326,PRUITTHEALTH - MAGNOLIA MANOR,GA,450.88,0,
065227,GOOD SAMARITAN SOCIETY -- FORT COLLINS VILLAGE,CO,160.47,0,
215134,HARTLEY NURSING AND REHAB,MD,221.59,0,
035127,"HAVEN HEALTH PRESCOTT, LLC",AZ,173.65,0,
055153,MONTEBELLO CARE CENTER,CA,352.69,0,
275104,NORTHERN PINES REHABILITATION AND NURSING,MT,112.98,0,
435122,ST WILLIAM'S CARE CENTER,SD,124.56,0,
105563,CENTRE POINTE HEALTH AND REHAB CENTER,FL,622.75,0,
155782,WHITE OAK HEALTH CAMPUS,IN,190.2,0,
245358,HILLTOP HEALTH CARE CENTER,MN,196.25,0,
155728,MANDERLEY HEALTH CARE CENTER,IN,128.25,0,
555478,VICTORIA CARE CENTER,CA,656.5,0,
056364,SUMMERFIELD HEALTH CARE CENTER,CA,206.8,0,
115555,BONTERRA TRANSITIONAL CARE & REHABILITATION,GA,240,0,
676463,CRIMSON HEIGHTS HEALTH & WELLNESS,TX,299.62,0,
315363,MONTCLAIR CARE CENTER,NJ,183.86,0,
395711,ELKINS CREST HEALTH & REHABILITATION CENTER,PA,459.5,0,
385195,AVAMERE REHABILITATION OF BEAVERTON,OR,359.5,0,
265171,OSAGE BEACH REHABILITATION AND HEALTH CARE CENTER,MO,267.25,0,
415042,WATERVIEW VILLA REHABILITATION AND HEALTH CARE CEN,RI,372,0,
105921,GARDENS COURT,FL,412.53,0,
065376,BROOKDALE GREENWOOD VILLAGE,CO,326.75,0,
215179,MANOKIN NURSING AND REHAB,MD,314.55,0,
375359,GLENHAVEN RETIREMENT VILLAGE,OK,190.25,0,
335785,FINGER LAKES CENTER FOR LIVING,NY,229.9,0,
445474,HERMITAGE HEALTH CENTER,TN,192.87,0,
045409,"PRAIRIE GROVE HEALTH AND REHABILITATION, LLC",AR,230,0,
175470,QUAKER HILL MANOR,KS,164.3,0,
105610,PALM GARDEN OF AVENTURA,FL,434.44,0,
345546,THE ROSEWOOD HEALTH CENTER,NC,279.51,0,
515121,RAINELLE HEALTHCARE CENTER,WV,247,0,
495266,HANOVER HEALTH AND REHABILITATION CENTER,VA,380.75,0,
055142,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,CA,362.77,0,
165386,COLONIAL MANOR OF ELMA,IA,111.25,0,
26E084,MYERS NURSING & CONVALESCENT CENTER,MO,118.7,0,
155580,APERION CARE TOLLESTON PARK,IN,309.7,0,
055733,VALLE VERDE HEALTH FACILITY,CA,266.34,0,
365732,AUSTINTOWN HEALTHCARE CENTER,OH,285.75,0,
555625,CALIFORNIA PARK REHABILITATION HOSPITAL,CA,304.55,0,
035146,LIFE CARE CENTER OF PARADISE VALLEY,AZ,376.89,0,
165171,SILVER OAK NURSING AND REHABILITATION CENTER LLC,IA,260.75,0,
125026,"KUAKINI GERIATRIC CARE, INC",HI,444,0,
676250,PECAN VALLEY REHABILITATION AND HEALTHCARE,TX,264.58,0,
365598,LAURELS OF WEST CARROLLTON THE,OH,297.14,0,
015422,TLC NURSING CENTER,AL,294.25,0,
15E064,BROOKSIDE CARE STRATEGIES,IN,135.42,0,
265481,PIN OAKS LIVING CENTER,MO,306.2,0,
675338,MILL CREEK,TX,132.93,0,
335694,BROOKHAVEN HEALTH CARE FACILITY L L C,NY,712.29,0,
255276,THE MADISON HEALTH AND REHAB,MS,230,0,
105723,CEDARBROOK HEALTH AND REHABILITATION CENTER,FL,356.1,0,
675030,REGENT CARE CENTER OF LAREDO,TX,248.5,0,
445139,MIDTOWN CENTER FOR HEALTH AND REHABILITATION,TN,672.4,0,
445252,LIFE CARE CENTER OF CENTERVILLE,TN,258.29,0,
285206,FAIRVIEW MANOR,NE,204.25,0,
675185,LONGMEADOW HEALTHCARE CENTER,TX,226,0,
245435,KNUTE NELSON CARE CENTER,MN,234.5,0,
366021,SHAKER GARDENS NURSING AND REHABILITATION CENTER,OH,121.6,0,
235350,MEDILODGE OF GAYLORD,MI,283.5,0,
065306,"VALLEY REHABILITATION AND HEALTHCARE CENTER, THE",CO,163.12,0,
45E631,SCHLEICHER COUNTY MEDICAL CENTER,TX,117.75,0,
515147,HIDDEN VALLEY CENTER,WV,241.63,0,
045280,TWIN LAKES THERAPY AND LIVING,AR,163.8,0,
105390,BALANCED HEALTHCARE,FL,1053.74,0,
175528,BETHEL HOME,KS,251.42,0,
555852,PARK AVENUE HEALTHCARE & WELLNESS CENTER,CA,894.31,0,
495337,AUGUST HEALTHCARE AT LEEWOOD,VA,485.47,0,
195312,PIERREMONT HEALTHCARE CENTER,LA,385.11,0,
505296,ST FRANCIS OF BELLINGHAM,WA,248.5,0,
155784,CREEKSIDE VILLAGE,IN,269.89,0,
555236,MARIAN REGIONAL MEDICAL CENTER D/P SNF,CA,615.64,0,
555731,DEPT OF STATE HOSPITALS - METROPOLITAN  SNF,CA,567,0,
265523,PARKWOOD SKILLED NURSING AND REHABILITATION CENTER,MO,240,0,
395135,PENNYPACK NURSING AND REHABILITATION CENTER,PA,138.2,0,
366406,LAKES OF MONCLOVA HEALTH CAMPUS THE,OH,200.86,0,
155795,AVALON SPRINGS HEALTH CAMPUS,IN,206.01,0,
435068,AVANTARA WATERTOWN,SD,168.75,0,
