PROVIDER_ID,PROVIDER_NAME,STATE,MONTH_START_DATE,QUARTER_LABEL,DAYS_IN_MONTH,DAYS_IN_QUARTER,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
455477,LAKE JACKSON HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,1146,120,31.83
455478,CORAL REHABILITATION AND NURSING OF WACO,TX,2024-04-01,2024 Q2,30,91,1477,202,24.37
455478,CORAL REHABILITATION AND NURSING OF WACO,TX,2024-05-01,2024 Q2,31,91,1577,202,25.18
455478,CORAL REHABILITATION AND NURSING OF WACO,TX,2024-06-01,2024 Q2,30,91,1522,202,25.12
455480,HERITAGE CONVALESCENT CENTER,TX,2024-04-01,2024 Q2,30,91,1874,116,53.85
455480,HERITAGE CONVALESCENT CENTER,TX,2024-05-01,2024 Q2,31,91,2001,116,55.65
455480,HERITAGE CONVALESCENT CENTER,TX,2024-06-01,2024 Q2,30,91,2021,116,58.07
455484,SAN JUAN NURSING HOME INC,TX,2024-04-01,2024 Q2,30,91,2142,114,62.63
455484,SAN JUAN NURSING HOME INC,TX,2024-05-01,2024 Q2,31,91,2195,114,62.11
455484,SAN JUAN NURSING HOME INC,TX,2024-06-01,2024 Q2,30,91,2140,114,62.57
455485,PETAL HILL NURSING & REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2553,88,96.70
455485,PETAL HILL NURSING & REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,2486,88,91.13
455485,PETAL HILL NURSING & REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,2398,88,90.83
455486,ENNIS CARE CENTER,TX,2024-04-01,2024 Q2,30,91,2197,155,47.25
455486,ENNIS CARE CENTER,TX,2024-05-01,2024 Q2,31,91,2196,155,45.70
455486,ENNIS CARE CENTER,TX,2024-06-01,2024 Q2,30,91,2197,155,47.25
455489,JEFFREY PLACE HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,2468,95,86.60
455489,JEFFREY PLACE HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,2526,95,85.77
455489,JEFFREY PLACE HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,2477,95,86.91
455490,THE LAKES AT TEXAS CITY,TX,2024-04-01,2024 Q2,30,91,2213,109,67.68
455490,THE LAKES AT TEXAS CITY,TX,2024-05-01,2024 Q2,31,91,2329,109,68.93
455490,THE LAKES AT TEXAS CITY,TX,2024-06-01,2024 Q2,30,91,2290,109,70.03
455493,VISTA HILLS HEALTH CARE CENTER,TX,2024-04-01,2024 Q2,30,91,2554,120,70.94
455493,VISTA HILLS HEALTH CARE CENTER,TX,2024-05-01,2024 Q2,31,91,2680,120,72.04
455493,VISTA HILLS HEALTH CARE CENTER,TX,2024-06-01,2024 Q2,30,91,2691,120,74.75
455494,GLENVIEW WELLNESS & REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2852,163,58.32
455494,GLENVIEW WELLNESS & REHABILITATION,TX,2024-05-01,2024 Q2,31,91,2837,163,56.14
455494,GLENVIEW WELLNESS & REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2853,163,58.34
455497,CREEKSIDE TERRACE REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2916,126,77.14
455497,CREEKSIDE TERRACE REHABILITATION,TX,2024-05-01,2024 Q2,31,91,3227,126,82.62
455497,CREEKSIDE TERRACE REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2933,126,77.59
455503,THE ROSEWOOD RETIREMENT COMMUNITY,TX,2024-04-01,2024 Q2,30,91,1599,64,83.28
455503,THE ROSEWOOD RETIREMENT COMMUNITY,TX,2024-05-01,2024 Q2,31,91,1538,64,77.52
455503,THE ROSEWOOD RETIREMENT COMMUNITY,TX,2024-06-01,2024 Q2,30,91,1476,64,76.88
455509,STERLING HILLS REHABILITATION AND HEAL TH CARE CEN,TX,2024-04-01,2024 Q2,30,91,2128,96,73.89
455509,STERLING HILLS REHABILITATION AND HEAL TH CARE CEN,TX,2024-05-01,2024 Q2,31,91,1988,96,66.80
455509,STERLING HILLS REHABILITATION AND HEAL TH CARE CEN,TX,2024-06-01,2024 Q2,30,91,1963,96,68.16
455510,CASTLE HILLS REHABILITATION AND CARE CENTER,TX,2024-04-01,2024 Q2,30,91,1176,143,27.41
455510,CASTLE HILLS REHABILITATION AND CARE CENTER,TX,2024-05-01,2024 Q2,31,91,1400,143,31.58
455510,CASTLE HILLS REHABILITATION AND CARE CENTER,TX,2024-06-01,2024 Q2,30,91,1518,143,35.38
455513,LAMPASAS NURSING AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,1128,68,55.29
455513,LAMPASAS NURSING AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,1067,68,50.62
455513,LAMPASAS NURSING AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,1125,68,55.15
455515,COPPERAS COVE LTC PARTNERS INC,TX,2024-04-01,2024 Q2,30,91,2024,123,54.85
455515,COPPERAS COVE LTC PARTNERS INC,TX,2024-05-01,2024 Q2,31,91,2223,123,58.30
455515,COPPERAS COVE LTC PARTNERS INC,TX,2024-06-01,2024 Q2,30,91,2108,123,57.13
455522,TLC WEST NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,1393,104,44.65
455522,TLC WEST NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,1380,104,42.80
455522,TLC WEST NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,1349,104,43.24
455523,MORNINGSIDE MANOR,TX,2024-04-01,2024 Q2,30,91,2166,147,49.12
455523,MORNINGSIDE MANOR,TX,2024-05-01,2024 Q2,31,91,2241,147,49.18
455523,MORNINGSIDE MANOR,TX,2024-06-01,2024 Q2,30,91,2341,147,53.08
455528,LAREDO WEST NURSING AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,3372,188,59.79
455528,LAREDO WEST NURSING AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,3578,188,61.39
455528,LAREDO WEST NURSING AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,3494,188,61.95
455532,PLEASANT SPRINGS HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,1751,90,64.85
455532,PLEASANT SPRINGS HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,1810,90,64.87
455532,PLEASANT SPRINGS HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,1863,90,69.00
455533,WINDCREST NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2598,180,48.11
455533,WINDCREST NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,2735,180,49.01
455533,WINDCREST NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2563,180,47.46
455536,AMISTAD NURSING AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2828,200,47.13
455536,AMISTAD NURSING AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,2763,200,44.56
455536,AMISTAD NURSING AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,2472,200,41.20
455538,MAGNOLIA MANOR,TX,2024-04-01,2024 Q2,30,91,2277,88,86.25
455538,MAGNOLIA MANOR,TX,2024-05-01,2024 Q2,31,91,2297,88,84.20
455538,MAGNOLIA MANOR,TX,2024-06-01,2024 Q2,30,91,2336,88,88.48
455544,PARADIGM AT STEVENS,TX,2024-04-01,2024 Q2,30,91,1581,106,49.72
455544,PARADIGM AT STEVENS,TX,2024-05-01,2024 Q2,31,91,1558,106,47.41
455544,PARADIGM AT STEVENS,TX,2024-06-01,2024 Q2,30,91,1589,106,49.97
455549,RETAMA MANOR NURSING CENTER/JOURDANTON,TX,2024-04-01,2024 Q2,30,91,1238,60,68.78
455549,RETAMA MANOR NURSING CENTER/JOURDANTON,TX,2024-05-01,2024 Q2,31,91,1296,60,69.68
455549,RETAMA MANOR NURSING CENTER/JOURDANTON,TX,2024-06-01,2024 Q2,30,91,1194,60,66.33
455550,HOLIDAY NURSING & REHABILITATION,TX,2024-04-01,2024 Q2,30,91,1096,137,26.67
455550,HOLIDAY NURSING & REHABILITATION,TX,2024-05-01,2024 Q2,31,91,1083,137,25.50
455550,HOLIDAY NURSING & REHABILITATION,TX,2024-06-01,2024 Q2,30,91,902,137,21.95
455551,PLAINVIEW HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,1776,93,63.66
455551,PLAINVIEW HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,1757,93,60.94
455551,PLAINVIEW HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,1594,93,57.13
455554,CORAL REHABILITATION AND NURSING OF MCGREGOR,TX,2024-04-01,2024 Q2,30,91,1956,186,35.05
455554,CORAL REHABILITATION AND NURSING OF MCGREGOR,TX,2024-05-01,2024 Q2,31,91,2046,186,35.48
455554,CORAL REHABILITATION AND NURSING OF MCGREGOR,TX,2024-06-01,2024 Q2,30,91,1965,186,35.22
455555,GARDEN TERRACE HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,1160,116,33.33
455555,GARDEN TERRACE HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,1203,116,33.45
455555,GARDEN TERRACE HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,1233,116,35.43
455557,THE PALMS NURSING & REHABILITATION,TX,2024-04-01,2024 Q2,30,91,3069,204,50.15
455557,THE PALMS NURSING & REHABILITATION,TX,2024-05-01,2024 Q2,31,91,3362,204,53.16
455557,THE PALMS NURSING & REHABILITATION,TX,2024-06-01,2024 Q2,30,91,3219,204,52.60
455560,MCALLEN NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,1594,122,43.55
455560,MCALLEN NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,1814,122,47.96
455560,MCALLEN NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,1796,122,49.07
455561,BEAUMONT HEALTH CARE CENTER,TX,2024-04-01,2024 Q2,30,91,1512,82,61.46
455561,BEAUMONT HEALTH CARE CENTER,TX,2024-05-01,2024 Q2,31,91,1742,82,68.53
455561,BEAUMONT HEALTH CARE CENTER,TX,2024-06-01,2024 Q2,30,91,1771,82,71.99
455563,DENISON NURSING AND REHAB,TX,2024-04-01,2024 Q2,30,91,700,71,32.86
455563,DENISON NURSING AND REHAB,TX,2024-05-01,2024 Q2,31,91,703,71,31.94
455563,DENISON NURSING AND REHAB,TX,2024-06-01,2024 Q2,30,91,721,71,33.85
455565,PALESTINE HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,994,102,32.48
455565,PALESTINE HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,952,102,30.11
455565,PALESTINE HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,949,102,31.01
455569,HERITAGE AT LONGVIEW HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,1555,140,37.02
455569,HERITAGE AT LONGVIEW HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,1586,140,36.54
455569,HERITAGE AT LONGVIEW HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,1600,140,38.10
455570,MINERAL WELLS NURSING & REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2362,109,72.23
455570,MINERAL WELLS NURSING & REHABILITATION,TX,2024-05-01,2024 Q2,31,91,2504,109,74.10
455570,MINERAL WELLS NURSING & REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2563,109,78.38
455572,WEDGEWOOD NURSING HOME,TX,2024-04-01,2024 Q2,30,91,2226,128,57.97
455572,WEDGEWOOD NURSING HOME,TX,2024-05-01,2024 Q2,31,91,2371,128,59.75
455572,WEDGEWOOD NURSING HOME,TX,2024-06-01,2024 Q2,30,91,2289,128,59.61
455573,TEXOMA HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,3139,179,58.45
455573,TEXOMA HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,3249,179,58.55
455573,TEXOMA HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,3083,179,57.41
455574,WEATHERFORD HEALTH CARE CENTER,TX,2024-04-01,2024 Q2,30,91,2218,122,60.60
455574,WEATHERFORD HEALTH CARE CENTER,TX,2024-05-01,2024 Q2,31,91,2287,122,60.47
455574,WEATHERFORD HEALTH CARE CENTER,TX,2024-06-01,2024 Q2,30,91,2269,122,61.99
455575,RETAMA MANOR NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,3382,176,64.05
455575,RETAMA MANOR NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,3531,176,64.72
455575,RETAMA MANOR NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,3482,176,65.95
455576,RICHLAND HILLS REHABILITATION AND HEALTHCARE CENTE,TX,2024-04-01,2024 Q2,30,91,1662,92,60.22
455576,RICHLAND HILLS REHABILITATION AND HEALTHCARE CENTE,TX,2024-05-01,2024 Q2,31,91,1772,92,62.13
455576,RICHLAND HILLS REHABILITATION AND HEALTHCARE CENTE,TX,2024-06-01,2024 Q2,30,91,1750,92,63.41
455579,SULPHUR SPRINGS HEALTH AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,1843,128,47.99
455579,SULPHUR SPRINGS HEALTH AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,1828,128,46.07
455579,SULPHUR SPRINGS HEALTH AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,1682,128,43.80
455582,BAY VILLA HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,1370,105,43.49
455582,BAY VILLA HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,1611,105,49.49
455582,BAY VILLA HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,1512,105,48.00
455586,GRAND TERRACE REHABILITATION AND HEALTHCARE,TX,2024-04-01,2024 Q2,30,91,2000,93,71.68
455586,GRAND TERRACE REHABILITATION AND HEALTHCARE,TX,2024-05-01,2024 Q2,31,91,2087,93,72.39
455586,GRAND TERRACE REHABILITATION AND HEALTHCARE,TX,2024-06-01,2024 Q2,30,91,2089,93,74.87
455589,FORTRESS NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,1766,120,49.06
455589,FORTRESS NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,1874,120,50.38
455589,FORTRESS NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,1914,120,53.17
455591,FOCUSED CARE OF WAXAHACHIE,TX,2024-04-01,2024 Q2,30,91,2011,121,55.40
455591,FOCUSED CARE OF WAXAHACHIE,TX,2024-05-01,2024 Q2,31,91,2096,121,55.88
455591,FOCUSED CARE OF WAXAHACHIE,TX,2024-06-01,2024 Q2,30,91,1977,121,54.46
455592,WEST SIDE CAMPUS OF CARE,TX,2024-04-01,2024 Q2,30,91,5308,234,75.61
455592,WEST SIDE CAMPUS OF CARE,TX,2024-05-01,2024 Q2,31,91,5551,234,76.52
455592,WEST SIDE CAMPUS OF CARE,TX,2024-06-01,2024 Q2,30,91,5417,234,77.17
455594,PARADIGM AT KOUNTZE,TX,2024-04-01,2024 Q2,30,91,1376,60,76.44
455594,PARADIGM AT KOUNTZE,TX,2024-05-01,2024 Q2,31,91,1475,60,79.30
455594,PARADIGM AT KOUNTZE,TX,2024-06-01,2024 Q2,30,91,1416,60,78.67
455597,MEMORIAL MEDICAL NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,2918,135,72.05
455597,MEMORIAL MEDICAL NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,3082,135,73.64
455597,MEMORIAL MEDICAL NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,3024,135,74.67
455599,HERITAGE PARK REHABILITATION AND SKILLED NURSING C,TX,2024-04-01,2024 Q2,30,91,5589,197,94.57
455599,HERITAGE PARK REHABILITATION AND SKILLED NURSING C,TX,2024-05-01,2024 Q2,31,91,5742,197,94.02
455599,HERITAGE PARK REHABILITATION AND SKILLED NURSING C,TX,2024-06-01,2024 Q2,30,91,5626,197,95.19
455601,ALVARADO LTC PARTNERS INC,TX,2024-04-01,2024 Q2,30,91,1840,115,53.33
455601,ALVARADO LTC PARTNERS INC,TX,2024-05-01,2024 Q2,31,91,1949,115,54.67
455601,ALVARADO LTC PARTNERS INC,TX,2024-06-01,2024 Q2,30,91,1826,115,52.93
455602,WESTERN HILLS HEALTHCARE RESIDENCE,TX,2024-04-01,2024 Q2,30,91,1721,158,36.31
455602,WESTERN HILLS HEALTHCARE RESIDENCE,TX,2024-05-01,2024 Q2,31,91,1807,158,36.89
455602,WESTERN HILLS HEALTHCARE RESIDENCE,TX,2024-06-01,2024 Q2,30,91,1815,158,38.29
455606,PARK VIEW CARE CENTER,TX,2024-04-01,2024 Q2,30,91,4078,179,75.94
455606,PARK VIEW CARE CENTER,TX,2024-05-01,2024 Q2,31,91,4216,179,75.98
455606,PARK VIEW CARE CENTER,TX,2024-06-01,2024 Q2,30,91,4092,179,76.20
455608,HACIENDA OAKS AT BEEVILLE,TX,2024-04-01,2024 Q2,30,91,2086,101,68.84
455608,HACIENDA OAKS AT BEEVILLE,TX,2024-05-01,2024 Q2,31,91,2191,101,69.98
455608,HACIENDA OAKS AT BEEVILLE,TX,2024-06-01,2024 Q2,30,91,2171,101,71.65
455611,GRACE CARE CENTER OF OLNEY,TX,2024-04-01,2024 Q2,30,91,1188,99,40.00
455611,GRACE CARE CENTER OF OLNEY,TX,2024-05-01,2024 Q2,31,91,1165,99,37.96
455611,GRACE CARE CENTER OF OLNEY,TX,2024-06-01,2024 Q2,30,91,1173,99,39.49
455613,COURTYARD NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2106,120,58.50
455613,COURTYARD NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,2166,120,58.23
455613,COURTYARD NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2092,120,58.11
455617,CHRISTIAN CARE CENTER,TX,2024-04-01,2024 Q2,30,91,1971,180,36.50
455617,CHRISTIAN CARE CENTER,TX,2024-05-01,2024 Q2,31,91,2086,180,37.38
455617,CHRISTIAN CARE CENTER,TX,2024-06-01,2024 Q2,30,91,2453,180,45.43
455618,EDEN HOME,TX,2024-04-01,2024 Q2,30,91,2752,184,49.86
455618,EDEN HOME,TX,2024-05-01,2024 Q2,31,91,2874,184,50.39
455618,EDEN HOME,TX,2024-06-01,2024 Q2,30,91,2752,184,49.86
455621,VALLEY GRANDE MANOR,TX,2024-04-01,2024 Q2,30,91,3240,147,73.47
455621,VALLEY GRANDE MANOR,TX,2024-05-01,2024 Q2,31,91,3301,147,72.44
455621,VALLEY GRANDE MANOR,TX,2024-06-01,2024 Q2,30,91,3227,147,73.17
455625,ALTA VISTA REHABILITATION AND HEALTHCARE,TX,2024-04-01,2024 Q2,30,91,2441,100,81.37
455625,ALTA VISTA REHABILITATION AND HEALTHCARE,TX,2024-05-01,2024 Q2,31,91,2514,100,81.10
455625,ALTA VISTA REHABILITATION AND HEALTHCARE,TX,2024-06-01,2024 Q2,30,91,2431,100,81.03
455626,OAKMONT GUEST CARE CENTER,TX,2024-04-01,2024 Q2,30,91,3187,161,65.98
455626,OAKMONT GUEST CARE CENTER,TX,2024-05-01,2024 Q2,31,91,3378,161,67.68
455626,OAKMONT GUEST CARE CENTER,TX,2024-06-01,2024 Q2,30,91,3408,161,70.56
455627,GOOD SAMARITAN SOCIETY-DENTON VILLAGE,TX,2024-04-01,2024 Q2,30,91,1674,88,63.41
455627,GOOD SAMARITAN SOCIETY-DENTON VILLAGE,TX,2024-05-01,2024 Q2,31,91,2037,88,74.67
455627,GOOD SAMARITAN SOCIETY-DENTON VILLAGE,TX,2024-06-01,2024 Q2,30,91,1940,88,73.48
455628,HILLTOP VILLAGE NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,3542,150,78.71
455628,HILLTOP VILLAGE NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,3653,150,78.56
455628,HILLTOP VILLAGE NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,3180,150,70.67
455631,COLONIAL MANOR NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,2492,137,60.63
455631,COLONIAL MANOR NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,2599,137,61.20
455631,COLONIAL MANOR NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,2537,137,61.73
455637,WELLINGTON REHABILITATION AND HEALTHCARE,TX,2024-04-01,2024 Q2,30,91,1375,124,36.96
455637,WELLINGTON REHABILITATION AND HEALTHCARE,TX,2024-05-01,2024 Q2,31,91,1403,124,36.50
455637,WELLINGTON REHABILITATION AND HEALTHCARE,TX,2024-06-01,2024 Q2,30,91,1425,124,38.31
455638,GREENVIEW NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2651,128,69.04
455638,GREENVIEW NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,2845,128,71.70
455638,GREENVIEW NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2672,128,69.58
455641,PALO DURO NURSING HOME,TX,2024-04-01,2024 Q2,30,91,1039,66,52.47
455641,PALO DURO NURSING HOME,TX,2024-05-01,2024 Q2,31,91,1129,66,55.18
455641,PALO DURO NURSING HOME,TX,2024-06-01,2024 Q2,30,91,1118,66,56.46
455642,DAYTON NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,978,60,54.33
455642,DAYTON NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,978,60,52.58
455642,DAYTON NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,948,60,52.67
455643,MATAGORDA HOUSE HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,2318,120,64.39
455643,MATAGORDA HOUSE HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,2446,120,65.75
455643,MATAGORDA HOUSE HEALTHCARE CENTER,TX,2024-06-01,2024 Q2,30,91,2327,120,64.64
455646,MARSHALL MANOR NURSING & REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2908,179,54.15
455646,MARSHALL MANOR NURSING & REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,2829,179,50.98
455646,MARSHALL MANOR NURSING & REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,2838,179,52.85
455651,DOWNTOWN HEALTH AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2957,161,61.22
455651,DOWNTOWN HEALTH AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,3202,161,64.16
455651,DOWNTOWN HEALTH AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,3219,161,66.65
455652,SILVER CREEK MANOR,TX,2024-04-01,2024 Q2,30,91,2696,120,74.89
455652,SILVER CREEK MANOR,TX,2024-05-01,2024 Q2,31,91,2802,120,75.32
455652,SILVER CREEK MANOR,TX,2024-06-01,2024 Q2,30,91,2621,120,72.81
455653,SKYLINE NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,5161,204,84.33
455653,SKYLINE NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,5321,204,84.14
455653,SKYLINE NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,5306,204,86.70
455662,WINDSOR NURSING AND REHABILITATION CENTER OF MCALL,TX,2024-04-01,2024 Q2,30,91,2200,110,66.67
455662,WINDSOR NURSING AND REHABILITATION CENTER OF MCALL,TX,2024-05-01,2024 Q2,31,91,2262,110,66.33
455662,WINDSOR NURSING AND REHABILITATION CENTER OF MCALL,TX,2024-06-01,2024 Q2,30,91,2194,110,66.48
455670,RIDGECREST RETIREMENT AND HEALTHCARE COMMUNITY,TX,2024-04-01,2024 Q2,30,91,1917,90,71.00
455670,RIDGECREST RETIREMENT AND HEALTHCARE COMMUNITY,TX,2024-05-01,2024 Q2,31,91,1712,90,61.36
455670,RIDGECREST RETIREMENT AND HEALTHCARE COMMUNITY,TX,2024-06-01,2024 Q2,30,91,1698,90,62.89
455672,GOLDEN PALMS REHABILITATION AND RETIREMENT,TX,2024-04-01,2024 Q2,30,91,1246,60,69.22
455672,GOLDEN PALMS REHABILITATION AND RETIREMENT,TX,2024-05-01,2024 Q2,31,91,1375,60,73.92
455672,GOLDEN PALMS REHABILITATION AND RETIREMENT,TX,2024-06-01,2024 Q2,30,91,1162,60,64.56
455673,PARKWOOD IN THE PINES,TX,2024-04-01,2024 Q2,30,91,2504,140,59.62
455673,PARKWOOD IN THE PINES,TX,2024-05-01,2024 Q2,31,91,2558,140,58.94
455673,PARKWOOD IN THE PINES,TX,2024-06-01,2024 Q2,30,91,2478,140,59.00
455675,LANDMARK OF AMARILLO REHABILITATION AND NURSING CE,TX,2024-04-01,2024 Q2,30,91,2111,99,71.08
455675,LANDMARK OF AMARILLO REHABILITATION AND NURSING CE,TX,2024-05-01,2024 Q2,31,91,2200,99,71.68
455675,LANDMARK OF AMARILLO REHABILITATION AND NURSING CE,TX,2024-06-01,2024 Q2,30,91,2240,99,75.42
455676,COMMUNITY CARE CENTER OF HONDO,TX,2024-04-01,2024 Q2,30,91,1586,75,70.49
455676,COMMUNITY CARE CENTER OF HONDO,TX,2024-05-01,2024 Q2,31,91,1689,75,72.65
455676,COMMUNITY CARE CENTER OF HONDO,TX,2024-06-01,2024 Q2,30,91,1624,75,72.18
455678,SUMMER MEADOWS,TX,2024-04-01,2024 Q2,30,91,1837,115,53.25
455678,SUMMER MEADOWS,TX,2024-05-01,2024 Q2,31,91,2035,115,57.08
455678,SUMMER MEADOWS,TX,2024-06-01,2024 Q2,30,91,2026,115,58.72
455682,AFTON OAKS NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,3246,169,64.02
455682,AFTON OAKS NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,3429,169,65.45
455682,AFTON OAKS NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,3328,169,65.64
455683,HENDRICK SKILLED NURSING FACILITY,TX,2024-04-01,2024 Q2,30,91,500,20,83.33
455683,HENDRICK SKILLED NURSING FACILITY,TX,2024-05-01,2024 Q2,31,91,501,20,80.81
455683,HENDRICK SKILLED NURSING FACILITY,TX,2024-06-01,2024 Q2,30,91,520,20,86.67
455684,LONGVIEW HILL NURSING AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,3398,198,57.21
455684,LONGVIEW HILL NURSING AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,3686,198,60.05
455684,LONGVIEW HILL NURSING AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,3622,198,60.98
455685,GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE,TX,2024-04-01,2024 Q2,30,91,1236,60,68.67
455685,GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE,TX,2024-05-01,2024 Q2,31,91,1247,60,67.04
455685,GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE,TX,2024-06-01,2024 Q2,30,91,1218,60,67.67
455687,ALAMEDA OAKS NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,1438,146,32.83
455687,ALAMEDA OAKS NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,1490,146,32.92
455687,ALAMEDA OAKS NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,1411,146,32.21
455689,SAN PEDRO MANOR,TX,2024-04-01,2024 Q2,30,91,2376,150,52.80
455689,SAN PEDRO MANOR,TX,2024-05-01,2024 Q2,31,91,2478,150,53.29
