PROVIDER_ID,PROVIDER_NAME,STATE,OVERALL_RATING,SHORT_STAY_RATING,LONG_STAY_RATING
235559,PINE CREEK MANOR SKILLED NURSING & REHAB CENTER,MI,2,,1
395824,EMMANUEL CENTER FOR NURSING,PA,2,5,4
555732,"SANTA FE HEIGHTS HEALTHCARE CENTER, LLC",CA,2,4,5
14E306,NORTH AURORA CARE CENTER,IL,2,,5
395459,CRESTVIEW CENTER,PA,2,4,4
075286,CIVITA CARE CENTER AT NEWINGTON,CT,2,3,3
425337,LIFE CARE CENTER OF COLUMBIA,SC,2,3,2
065100,ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,CO,2,4,5
225431,BEAR MOUNTAIN AT READING,MA,2,2,1
555751,NEWPORT SUBACUTE HEALTHCARE CENTER,CA,2,,5
106123,VIERA DEL MAR HEALTH AND REHABILITATION CENTER,FL,2,5,5
165270,STRATFORD SPECIALTY CARE,IA,2,,2
375418,SEMINOLE CARE AND REHABILITATION CENTER,OK,2,3,5
345538,PRUITTHEALTH-RALEIGH,NC,2,3,2
17E580,PIONEER LODGE,KS,2,,4
435059,AVANTARA LAKE NORDEN,SD,2,,1
305052,"RIDGEWOOD CENTER, GENESIS HEALTHCARE",NH,2,4,2
145441,SHELBYVILLE MANOR,IL,2,2,1
056378,OCEAN RIDGE POST ACUTE,CA,2,4,5
495114,"REGENCY CARE OF ARLINGTON, LLC",VA,2,1,1
495153,CEDARS HEALTHCARE CENTER,VA,2,4,3
115410,"OAKS - LIMESTONE, THE",GA,2,3,1
056405,CERRITOS VISTA HEALTHCARE CENTER,CA,2,2,2
146020,ROSEVILLE REHAB & HEALTH CARE,IL,2,1,3
676494,BLUEBONNET POINT WELLNESS,TX,2,3,2
525511,SHEBOYGAN PROGRESSIVE HEALTH SERVICES,WI,2,5,3
335652,ABSOLUT CTR FOR NURSING & REHAB THREE RIVERS L L C,NY,2,4,3
125048,ANN PEARL NURSING FACILITY,HI,2,4,3
105372,"AVANTE AT LAKE WORTH, INC.",FL,2,3,5
366173,CONTINUING HEALTHCARE AT BECKETT HOUSE,OH,2,1,5
055504,"OVERLAND TERRACE HEALTHCARE & WELLNESS CENTRE, LP",CA,2,3,5
265749,WOODLAND MANOR,MO,2,,2
165186,GOOD SAMARITAN SOCIETY - INDIANOLA,IA,2,5,2
165463,CRESTVIEW NURSING & REHAB,IA,2,3,4
285228,ROSE LANE HOME,NE,2,3,1
225727,BEAUMONT REHAB & SKILLED NURSING CTR - NATICK,MA,2,3,1
365482,ALTERCARE OF NAVARRE CTR FOR REHAB & NRSG CARE,OH,2,5,4
345568,DAVIS HEALTH & WELLNESS CTR AT CAMBRIDGE VILLAG,NC,2,5,
225194,KIMWELL NURSING AND REHABILITATION,MA,2,1,2
146000,APERION CARE FAIRFIELD,IL,2,1,3
265442,"MANOR, THE",MO,2,3,1
225420,CENTER FOR EXTENDED CARE AT AMHERST,MA,2,5,3
235201,MUNSON HEALTHCARE CRAWFORD CONTINUING CARE CENTER,MI,2,5,1
395592,HAIDA HEALTHCARE AND REHABILITATION CENTER,PA,2,1,2
165794,PRAIRIE GATE,IA,1,1,2
375390,ELMBROOK OF HUGO,OK,1,5,2
395286,BROAD MOUNTAIN HEALTH AND REHABILITATION CENTER,PA,1,1,5
315282,EXCEL CARE AT MANALAPAN,NJ,1,3,5
365209,MAJESTIC CARE OF MIDDLETOWN LLC,OH,1,2,3
445262,AHC CUMBERLAND,TN,1,3,3
676221,HERITAGE PARK OF KATY NURSING AND REHABILITATION,TX,1,2,1
145636,CHARLESTON REHAB & HEALTH CC,IL,1,1,1
525333,WATERTOWN HEALTH CARE CENTER,WI,1,2,1
145893,HARMONY PALOS,IL,1,1,1
145415,IRVING PARK LIVING & REHAB CTR,IL,1,3,1
315214,ARISTACARE AT CEDAR OAKS,NJ,1,4,4
265595,SHANGRI-LA REHAB & LIVING CENTER,MO,1,,2
675120,WOODVILLE HEALTH AND REHABILITATION CENTER,TX,1,1,5
315252,COMPLETE CARE AT BAYSHORE LLC,NJ,1,3,5
155029,COMMUNITY NURSING AND REHABILITATION CENTER,IN,1,,4
415119,BERKSHIRE PLACE,RI,1,1,1
235569,OVID HEALTHCARE CENTER,MI,1,4,3
175567,LOGAN COUNTY SENIOR LIVING INC,KS,1,,1
185048,COLONIAL NURSING AND REHABILITATION CENTER,KY,1,5,1
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,VA,1,2,1
395261,BUFFALO VALLEY LUTHERAN VILLAG,PA,1,3,4
675995,UNIVERSITY REHABILITATION CENTER,TX,1,,1
065379,ADARA LIVING,CO,1,4,3
115670,ROCKDALE HEALTHCARE CENTER,GA,1,3,4
185408,LIBERTY CARE AND REHABILITATION CENTER,KY,1,3,1
265835,BROOKHAVEN NURSING & REHAB,MO,1,,1
115463,WESTBURY CENTER OF MCDONOUGH FOR NURSING & HEALING,GA,1,1,2
525579,LITTLE CHUTE HEALTH SERVICES,WI,1,,1
255336,JONES CO REST HOME,MS,1,1,2
676246,RIVERSIDE NURSING AND REHABILITATION CENTER,TX,1,1,5
675746,CORONADO NURSING CENTER,TX,1,2,5
335595,DUNKIRK REHABILITATION & NURSING CENTER,NY,1,,4
555106,SANTA FE LODGE,CA,1,,4
255106,BRANDON NURSING AND REHABILITATION CENTER,MS,1,1,1
395883,BURGH CARE CENTER,PA,1,2,2
055987,BROADWAY VILLA POST ACUTE,CA,1,4,4
145825,SOUTH ELGIN REHAB & HCC,IL,1,,4
265123,LEBANON NORTH NURSING & REHAB,MO,1,2,1
145996,APERION CARE HILLSIDE,IL,1,1,4
676368,TREVISO TRANSITIONAL CARE,TX,1,2,4
495252,BATTLEFIELD PARK HEALTHCARE CENTER,VA,1,2,4
395618,MULBERRY HEALTHCARE AND REHABILITATION CENT,PA,1,1,4
146104,FARMER CITY REHAB & HEALTHCARE,IL,1,1,5
055799,VINEYARD CARE CENTER,CA,1,3,4
315056,JERSEY SHORE POST ACUTE REHABILITATION AND NURSING,NJ,1,4,5
495234,CYPRESS POINTE REHABILITATION AND NURSING,VA,1,,1
365821,WALNUT CREEK NURSING CENTER,OH,1,2,2
075113,GREENTREE MANOR NURSING AND REHABILITATION CENTER,CT,1,1,1
235536,PINNACLE CARE OF BATTLE CREEK,MI,1,,4
676274,REMARKABLE HEALTHCARE OF SEGUIN,TX,1,5,2
495372,SOUTH BOSTON HEALTH & REHAB CENTER,VA,1,3,5
265884,"SUPERIOR MANOR OF FESTUS, LLC",MO,1,,2
675306,BLUEBONNET NURSING AND REHABILITATION,TX,1,,4
37E624,CALLAWAY NURSING HOME,OK,1,,3
146045,HELIA HEALTHCARE OF ENERGY,IL,1,3,3
375553,MEMORY CARE CENTER AT EMERALD,OK,1,,1
145584,PALM TERRACE OF MATTOON,IL,1,2,2
335772,RICHMOND CTR FOR REHAB AND SPECIALTY HEALTHCARE,NY,1,3,4
056487,RIO HONDO SUBACUTE &  NURSING CENTER,CA,1,3,5
245227,BAYSHORE RESIDENCE AND REHABILITATION CENTER,MN,1,3,2
415064,PAWTUCKET FALLS HEALTHCARE CENTER,RI,1,3,2
035140,LIFE CARE CENTER OF TUCSON,AZ,1,4,4
676315,THE HILLCREST OF NORTH DALLAS,TX,1,3,5
245495,THE EMERALDS AT GRAND RAPIDS LLC,MN,1,1,1
676039,WINTERS PARK NURSING AND REHABILITATION CENTER,TX,1,1,2
365853,GREENBRIAR CENTER,OH,1,2,4
145427,BRIA OF ALTON,IL,1,2,5
075211,APPLE REHAB ROCKY HILL,CT,1,1,1
425410,SKYLYN NURSING AND REHABILITATION CENTER,SC,1,4,
345566,PRUITTHEALTH-UNION POINTE,NC,1,5,1
345223,VALLEY HILL HEALTH & REHAB CENTER,NC,1,3,1
175187,PRAIRIE RIDGE HEALTH & REHABILITATION,KS,1,1,1
375123,MEMORIAL HEIGHTS NURSING CENTER,OK,1,3,2
245201,THE ESTATES AT FRIDLEY LLC,MN,1,2,1
395812,HILLTOP HEIGHTS HEALTH & REHAB CENTER,PA,1,,2
425048,BLUE RIDGE IN GEORGETOWN,SC,1,1,3
265091,CAMDENTON WINDSOR ESTATES,MO,1,2,1
265861,CARNEGIE VILLAGE REHABILITATION & HEALTH CARE CENT,MO,1,3,4
495364,NORTHERN NECK SENIOR CARE COMMUNITY,VA,1,5,3
396088,"MAPLE WINDS HEALTHCARE AND REHABILITATION, LLC",PA,1,4,4
455935,EL PASO HEALTH & REHABILITATION CENTER,TX,1,1,1
145735,BRIA OF RIVER OAKS,IL,1,1,5
525337,ROCKY KNOLL HEALTH CARE,WI,1,5,2
495002,SOUTH ROANOKE NURSING AND REHABILITATION,VA,1,2,5
245378,VALLEY VIEW MANOR HCC,MN,1,,2
255294,GREENBOUGH HEALTH AND REHABILITATION CENTER,MS,1,3,2
235444,WESTWOOD NURSING CENTER,MI,1,1,4
195293,"NATCHITOCHES NURSING AND REHABILITATION CENTER,LLC",LA,1,1,2
235552,MISSION POINT NSG & PHY REHAB CTR OF HANCOCK,MI,1,4,3
285240,OMAHA NURSING AND REHABILITATION CENTER,NE,1,3,4
045438,TRINITY VILLAGE MEDICAL CENTER,AR,1,2,1
495109,THE LAURELS OF UNIVERSITY PARK,VA,1,4,2
345130,ACCORDIUS HEALTH AT CONCORD,NC,1,2,2
455628,HILLTOP VILLAGE NURSING AND REHABILITATION,TX,1,3,3
115368,CARROLLTON NURSING & REHAB CTR,GA,1,3,2
106011,KISSIMMEE NURSING & REHABILITATION CENTER,FL,1,2,4
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC",CT,1,2,2
105996,ASPIRE AT SPRING HILL,FL,1,4,4
375565,"BROKEN ARROW NURSING HOME, INC",OK,1,,2
375372,CHOCTAW NATION NURSING HOME,OK,1,4,2
366419,LEGACY TWINSBURG,OH,1,2,5
445240,LIFE CARE CENTER OF RED BANK,TN,1,5,2
345213,UNIVERSAL HEALTH CARE/LILLINGTON,NC,1,2,3
345333,ABBOTTS CREEK CENTER,NC,1,1,1
395177,ROSE CITY NURSING AND REHAB AT LANCASTER,PA,1,,1
495272,CANTERBURY REHABILITATION AND HEALTHCARE CENTER,VA,1,4,5
315174,DEPTFORD CENTER FOR REHABILITATION AND HEALTHCARE,NJ,1,4,4
375328,TALIHINA MANOR,OK,1,,1
155291,EAGLE VALLEY MEADOWS,IN,1,4,4
265838,LAKEVIEW POST ACUTE,MO,1,2,2
015032,DIVERSICARE OF FOLEY,AL,1,4,4
385237,FERNHILL REHABILITATION AND CARE,OR,1,,1
145665,"GROVE AT THE LAKE,THE",IL,1,3,5
445401,AHC NORTHBROOKE,TN,1,1,2
155670,MAJESTIC CARE OF NEWBURGH,IN,1,2,4
335632,PINE HAVEN HOME,NY,1,3,5
195416,"ROSEPINE RETIREMENT & REHAB CENTER, LLC",LA,1,1,2
145964,MCLEANSBORO REHAB & HLTH C CTR,IL,1,,2
675469,FLORESVILLE RESIDENCE AND REHABILITATION CENTER,TX,1,3,3
525241,"EDGERTON CARE CENTER, INC",WI,1,4,2
285192,GOOD SAMARITAN SOCIETY - ST LUKE'S VILLAGE,NE,1,4,1
285241,SARAH ANN HESTER MEMORIAL HOME,NE,1,1,1
165427,NEWTON HEALTH CARE CENTER,IA,1,3,1
165424,BETHANY LIFE,IA,1,2,2
175361,TOPSIDE MANOR INC,KS,1,1,1
365605,MILCREST NURSING CENTER,OH,1,1,5
055206,PLAZA HEALTHCARE CENTER,CA,1,1,4
265851,SILVERSTONE PLACE,MO,1,1,2
155233,"WATERS OF BATESVILLE, THE",IN,1,3,4
445492,RIPLEY HEALTHCARE AND REHAB CENTER,TN,1,3,5
445288,HUNTSVILLE POST-ACUTE AND REHABILITATION CENTER,TN,1,3,4
676247,SANDY LAKE REHABILITATION AND CARE CENTER,TX,1,2,4
235730,NORTHVILLE MANOR,MI,1,,2
105408,TREASURE ISLE CARE CENTER,FL,1,,1
445310,COPPER BASIN HEALTH & REHABILITATION,TN,1,4,3
676442,ROLLINGBROOK REHABILITATION AND HEALTHCARE CENTER,TX,1,3,3
395685,WALLINGFORD SKILLED NURSING AND REHABILITATION CEN,PA,1,2,2
455705,THE MONTEVISTA AT CORONADO,TX,1,3,4
675834,BROOKDALE GALLERIA,TX,1,3,
075183,COMPLETE CARE AT FOX HILL,CT,1,4,3
235333,"REGENCY, A VILLA CENTER",MI,1,2,5
375515,MAPLE HEALTHCARE AND REHAB,OK,1,,1
056113,ALEXANDRIA CARE CENTER,CA,1,4,5
525494,SERENITY SPRING SENIOR LIVING AT SCANDIA VILLAGE,WI,1,,3
255113,RULEVILLE NURSING AND REHABILITATION CENTER LLC,MS,1,1,1
445280,COUNTRYSIDE POST-ACUTE AND REHABILITATION CENTER,TN,1,2,4
265702,TROY MANOR,MO,1,,2
425287,MIDLANDS HEALTH & REHABILITATION CENTER,SC,1,4,4
085028,WILMINGTON NURSING  & REHABILITATION CENTER,DE,1,5,4
395582,MOUNTAIN CITY NURSING & REHABILITATION CENTER,PA,1,3,4
175123,MERRIAM GARDENS HEALTHCARE & REHABILITATION,KS,1,1,4
495417,MOUNTAIN LAUREL REHABILITATION AND NURSING,VA,1,2,2
155208,APERION CARE HANOVER,IN,1,1,1
175323,ANEW HEALTHCARE,KS,1,,3
255217,RIVER HEIGHTS HEALTHCARE CENTER,MS,1,,1
14E848,DECATUR REHAB & HEALTH CARE CT,IL,1,,3
145638,BELLA TERRA BLOOMINGDALE,IL,1,2,3
345197,WILLOW RIDGE OF NC,NC,1,2,3
106132,SOUTH DADE NURSING AND REHABILITATION CENTER,FL,1,3,5
145828,KENWOOD VLGE NRSG AND RHB CTR,IL,1,1,4
395745,BALDWIN HEALTH CENTER,PA,1,1,4
345270,THE GREENS AT SPRUCE PINES,NC,1,4,4
365779,WYANT WOODS HEALTHCARE CENTER,OH,1,,4
265700,WILSHIRE AT LAKEWOOD REHAB CENTER,MO,1,3,1
035276,OASIS PAVILION NURSING & REHABILITATION CENTER,AZ,1,4,4
525490,ARIA OF WAUKESHA,WI,1,1,1
225067,WEDGEMERE HEALTHCARE,MA,1,2,1
235480,THE ORCHARDS AT HARPER WOODS,MI,1,3,5
676301,AUTUMN WINDS LIVING & REHABILITATION,TX,1,2,5
395758,"GROVE AT HARMONY, THE",PA,1,,3
366244,CONTINUING HEALTHCARE AT WILLOW HAVEN,OH,1,3,5
105431,COURTYARDS OF ORLANDO CARE CENTER AND REHAB,FL,1,,1
195493,KINDER RETIREMENT AND REHABILITATION CENTER,LA,1,2,2
225523,REGALCARE AT GLEN RIDGE,MA,1,3,4
335471,UTICA REHABILITATION & NURSING CENTER,NY,1,5,2
285263,WESTFIELD QUALITY CARE OF AURORA,NE,1,4,1
525524,ST ANNE'S SALVATORIAN CAMPUS,WI,1,2,1
675395,VAL VERDE NURSING AND REHABILITATION CENTER,TX,1,3,3
185272,RIVER HAVEN NURSING AND REHABILITATION CENTER,KY,1,1,3
675272,WILLOWBEND NURSING AND REHABILITATION CENTER,TX,1,5,3
345448,MAPLE GROVE HEALTH AND REHABILITATION CENTER,NC,1,,2
295001,LEFA SERAN SNF,NV,1,,3
17E658,PHILLIPS COUNTY RETIREMENT CENTER,KS,1,,1
115501,HARBORVIEW THOMASVILLE,GA,1,,1
265501,ANEW HEALTHCARE ODESSA,MO,1,5,2
676294,HERITAGE HOUSE AT PARIS REHAB & NURSING,TX,1,1,1
106033,ST PETERSBURG NURSING & REHABILITATION,FL,1,1,4
145480,MATTOON REHAB & HCC,IL,1,3,3
065175,KIOWA HILLS REHABILITATION AND NURSING LLC,CO,1,,4
675241,MAGNOLIA PLACE,TX,1,1,4
455901,KPC PROMISE SKILLED NURSING FACILITY OF WICHITA FA,TX,1,2,1
115538,POWDER SPRINGS CENTER FOR NURSING & HEALING,GA,1,4,3
235057,MAJESTIC CARE OF LIVONIA,MI,1,1,3
345110,AUTUMN CARE OF WAYNESVILLE,NC,1,3,4
115395,WINTHROP HEALTH AND REHABILITATION,GA,1,2,1
365344,LUXE REHABILITATION AND CARE CENTER,OH,1,1,4
555773,INDIAN CANYON POST ACUTE,CA,1,3,4
075379,SHARON CENTER FOR HEALTH & REHABILITATION,CT,1,2,1
375394,"SEQUOYAH EAST NURSING CENTER,  LLC",OK,1,1,1
455589,FORTRESS NURSING AND REHABILITATION,TX,1,2,4
365185,PARK CENTER HEALTHCARE AND REHABILITATION,OH,1,2,
395867,LAKEVIEW HEALTHCARE AND REHAB,PA,1,2,2
056194,WINDSOR GARDENS CONVALESCENT HOSPITAL,CA,1,3,5
115423,CHESTNUT RIDGE NSG & REHAB CTR,GA,1,2,1
355089,GOOD SAMARITAN SOCIETY - PARK RIVER,ND,1,,1
465119,PROVO REHABILITATION AND NURSING,UT,1,4,4
195592,CAMELOT OF BROUSSARD,LA,1,3,2
435051,AVANTARA ARROWHEAD,SD,1,5,1
146050,ARCOLA HEALTH CARE CENTER,IL,1,1,1
255306,TRACE EXTENDED CARE & REHABILITATION,MS,1,2,1
275029,YELLOWSTONE RIVER NURSING AND REHABILITATION,MT,1,4,1
505463,MADISON POST ACUTE,WA,1,3,5
366312,THE GARDENS OF ST. FRANCIS,OH,1,3,3
255289,RIVER CHASE VILLAGE,MS,1,4,3
185331,FRANKLIN-SIMPSON NURSING AND REHABILITATION CENTER,KY,1,2,4
375194,SHAWN MANOR NURSING HOME,OK,1,1,5
065225,COLONIAL REHABILITATION AND NURSING LLC,CO,1,,2
265518,WINDSOR ESTATES OF ST CHARLES,MO,1,2,3
395825,WATSONTOWN REHABILITATION AND NURSING CENTER,PA,1,2,2
676425,THE ENCLAVE,TX,1,3,4
366264,BREWSTER CONVALESCENT CENTER,OH,1,,3
455762,SAN ANTONIO WELLNESS & REHABILITATION,TX,1,2,3
465049,SPRING CREEK HEALTHCARE CENTER,UT,1,3,2
115321,WARRENTON HEALTH AND REHAB,GA,1,,2
285285,GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE,NE,1,2,2
455757,SPINDLETOP HILL NURSING & REHAB CENTER,TX,1,3,4
455651,DOWNTOWN HEALTH AND REHABILITATION CENTER,TX,1,1,5
245461,EVENTIDE LUTHERAN HOME,MN,1,4,4
115508,CHEROKEE CENTER FOR NURSING AND HEALING LLC,GA,1,4,4
265321,GARDEN VIEW CARE CENTER,MO,1,5,1
265786,ROSEWOOD REHAB AND HEALTHCARE CENTER,MO,1,3,4
425082,RIVERSIDE HEALTH AND REHAB,SC,1,3,4
055977,KENNEDY CARE CENTER,CA,1,3,5
065274,WESTWOOD POST ACUTE,CO,1,,3
455963,CARTHAGE HEALTHCARE CENTER,TX,1,2,4
455834,SOUTH PLACE REHABILITATION AND SKILLED NURSING,TX,1,3,2
245336,THE ESTATES AT DELANO LLC,MN,1,2,4
155042,APERION CARE VINCENNES,IN,1,1,2
365481,ALTERCARE NEWARK NORTH INC.,OH,1,3,4
115427,THOMASVILLE CARE CENTER LLC,GA,1,,1
275132,WHITEFISH CARE AND REHABILITATION,MT,1,3,1
455835,INTERLOCHEN HEALTH AND REHABILITATION CENTER,TX,1,1,5
676028,SOUTHERN SPECIALTY REHAB & NURSING,TX,1,2,3
015458,AHC MILLENIUM,AL,1,3,1
175548,THE HEALTHCARE RESORT OF KANSAS CITY,KS,1,2,4
165197,CEDAR FALLS HEALTH CARE CENTER,IA,1,,2
175351,ADVENA LIVING OF CLAY CENTER,KS,1,,1
445503,PERRY COUNTY NURSING HOME,TN,1,1,1
115129,NURSE CARE OF BUCKHEAD,GA,1,1,2
445254,ONEIDA NURSING AND REHAB CENTER,TN,1,2,2
135104,TWIN FALLS TRANSITIONAL CARE OF CASCADIA,ID,1,5,4
305005,PREMIER REHAB AND HEALTHCARE,NH,1,2,1
445220,SPRING GATE REHAB & HEALTHCARE CENTER,TN,1,3,2
245421,NEW BRIGHTON CARE CENTER,MN,1,3,2
676031,MEADOW CREEK NURSING AND REHABILITATION,TX,1,3,5
335211,GLENGARIFF HEALTH CARE CENTER,NY,1,5,3
325064,SKIES HEALTHCARE & REHABILITATION CENTER,NM,1,5,4
375470,CHANDLER THERAPY & LIVING CENTER LLC,OK,1,,1
295088,WINGFIELD SKILLED NURSING AND REHABILITATION CENTE,NV,1,3,5
675664,SUNNY SPRINGS NURSING & REHAB,TX,1,2,5
215024,WHITE OAK REHABILITATION AND NURSING CENTER,MD,1,3,5
495102,CARLIN SPRINGS HEALTH & REHABILITATION,VA,1,4,4
205120,WATERVILLE CENTER FOR HEALTH AND REHAB,ME,1,1,1
335657,CAMPBELL HALL REHABILITATION CENTER INC,NY,1,1,3
056066,WOODLAND CARE CENTER,CA,1,3,5
115569,FULTON CENTER FOR REHABILITATION LLC,GA,1,4,3
215085,CARROLL PARK HEALTHCARE,MD,1,4,4
676183,HUNTINGTON HEALTH CARE & REHABILITATION CENTER,TX,1,1,1
106069,LAKE WALES WELLNESS AND REHABILITATION CENTER,FL,1,4,4
155106,RIVERWALK VILLAGE,IN,1,1,4
235266,THE ORCHARDS AT SOUTHGATE,MI,1,3,4
025039,MAPLE SPRINGS OF PALMER,AK,1,4,2
075044,APPLE REHAB FARMINGTON VALLEY,CT,1,3,1
056225,ORCHARD POST ACUTE,CA,1,2,5
335104,THE HERITAGE REHABILITATION AND HEALTH CARE CENTER,NY,1,2,5
675452,ROSEWOOD REHABILITATION AND CARE CENTER,TX,1,2,5
365421,COLUMBUS COLONY ELDERLY CARE,OH,1,,3
265401,FESTUS MANOR,MO,1,2,1
525663,AUTUMN LAKE HEALTHCARE AT BELOIT,WI,1,2,2
365404,LAURELS OF MT VERNON THE,OH,1,2,5
145785,BRIA OF MASCOUTAH,IL,1,2,3
195422,ROSEWOOD NURSING CENTER,LA,1,1,3
335091,FULTON CENTER FOR REHABILITATION AND HEALTHCARE,NY,1,4,3
115614,LEE COUNTY HEALTH AND REHABILITATION,GA,1,1,3
175162,MEDICALODGES LEAVENWORTH,KS,1,,3
195544,LANDMARK OF RAYNE,LA,1,1,1
445329,RED BOILING SPRINGS TN OPCO LLC,TN,1,3,1
245546,MISSION NURSING HOME,MN,1,,1
14E322,SHARON HEALTH CARE PINES,IL,1,,4
265339,ALPINE BREEZE HEALTH AND WELLNESS,MO,1,4,3
115104,NHC HEALTHCARE ROSSVILLE,GA,1,4,3
235361,"CHALET OF NILES, LLC",MI,1,,3
075403,APPLE REHAB WEST HAVEN,CT,1,2,1
265754,ADVANCED CARE OF ST JOSEPH,MO,1,4,3
146039,EASTVIEW TERRACE,IL,1,1,1
155338,MAJESTIC CARE OF AVON,IN,1,1,5
205154,WOODLAWN REHABILITATION & NURSING CENTER,ME,1,,4
145774,HAVANA HEALTH CARE CENTER,IL,1,,1
375568,MAPLEWOOD CARE CENTER,OK,1,3,2
555539,COALINGA REGIONAL MEDICAL CTR DP/SNF,CA,1,,3
455824,WURZBACH NURSING AND REHABILITATION,TX,1,,4
235325,THE VILLA AT CITY CENTER,MI,1,3,5
185246,ROCKCASTLE HEALTH AND REHABILITATION CENTER,KY,1,2,3
385031,AVAMERE CRESTVIEW OF PORTLAND,OR,1,5,3
455889,LILY SPRINGS  REHABILITATION AND HEALTHCARE CENTER,TX,1,1,4
676318,WINDMILL VILLAGE REHABILITATION & CARE CENTER,TX,1,2,4
366167,"ANDERSON, THE",OH,1,5,4
195512,PINES RETIREMENT CENTER OF BATON ROUGE,LA,1,1,3
265480,GRAND RIVER HEALTH CARE,MO,1,,3
115270,PERIMETER REHABILITATION SUITES BY HARBORVIEW,GA,1,3,5
455869,GUADALUPE VALLEY NURSING CENTER,TX,1,2,4
335093,PARK NURSING HOME,NY,1,2,4
225229,MAPLEWOOD CENTER,MA,1,3,1
235039,MISSION POINT NSG & PHY REHAB CTR OF GRANDVILLE,MI,1,4,5
105588,ASPIRE ON SANTA BARBARA,FL,1,2,5
555443,HI-DESERT MEDICAL CENTER D/P SNF,CA,1,2,1
675940,HEMPHILL CARE CENTER,TX,1,2,1
165376,ASPIRE OF PLEASANT VALLEY,IA,1,,3
175397,ROSSVILLE HEALTHCARE & REHAB CENTER,KS,1,1,3
675963,NORTH POINTE NURSING AND REHABILITATION,TX,1,2,4
165230,OAKLAND MANOR,IA,1,3,4
235038,MEDILODGE OF GRAND RAPIDS,MI,1,3,4
345373,LIBERTY COMMONS NRSG & REHAB CNTR OF SOUTHPORT LLC,NC,1,1,1
345358,LOUISBURG HEALTHCARE & REHABILITATION CENTER,NC,1,3,1
445251,AHC WAVERLY,TN,1,2,1
365936,LIBERTY RETIREMENT COMMUNITY OF LIMA INC,OH,1,1,3
676103,WELLS LTC NURSING & REHABILITATION,TX,1,1,1
265663,FULTON NURSING & REHAB,MO,1,,1
145963,ALDEN ESTATES OF ORLAND PARK,IL,1,3,5
345011,PINE ACRES CENTER FOR NURSING AND REHABILITATION,NC,1,4,3
365497,VILLAGE AT THE GREENE,OH,1,4,2
395892,"GROVE AT LATROBE, THE",PA,1,,1
525321,RIVERDALE HEALTH CARE CENTER,WI,1,1,1
425154,HERITAGE HOME OF FLORENCE INC,SC,1,3,1
445116,"NHC HEALTHCARE, SMITHVILLE",TN,1,5,1
25E115,OAK GROVE RETIREMENT HOME,MS,1,,1
065187,LINCOLN HEALTH CARE CENTER,CO,1,,2
345434,CARVER LIVING CENTER,NC,1,2,1
055077,CORAL COVE POST ACUTE,CA,1,2,5
265831,ACKERT PARK SKILLED NURSING & REHABILITATION CENTE,MO,1,,1
675668,WOOD MEMORIAL NURSING AND REHABILITATION CENTER,TX,1,1,4
425170,CALHOUN CONVALESCENT CENTER,SC,1,2,2
195380,THE GUEST HOUSE SKILLED NURSING REHABILITATION,LA,1,1,5
175409,PARKVIEW HEALTH AND REHABILITATION CENTER,KS,1,5,2
045446,THE BLOSSOMS AT WEST DIXON REHAB & NURSING CENTER,AR,1,1,5
165222,CORYDON SPECIALTY CARE,IA,1,1,1
145613,BRIA OF CAHOKIA,IL,1,,1
105632,HARTS HARBOR HEALTH CARE CENTER,FL,1,,1
235349,MISSION POINT NSG & PHY REHAB CTR OF ISHPEMING,MI,1,1,3
675399,NAVASOTA NURSING & REHABILITATION,TX,1,,2
515002,PETERSON REHABILITATION AND HEALTHCARE,WV,1,2,4
395852,CLIVEDEN NURSING AND REHABILITATION CENTER,PA,1,3,5
225435,COLONY CENTER FOR HEALTH AND REHABILITATION,MA,1,2,2
105250,SUNRISE POINT HEALTH AND REHABILITATION CENTER,FL,1,3,4
055003,"EUREKA REHABILITATION & WELLNESS CENTER, LP",CA,1,4,3
745038,TIERRA ESTE NURSING AND REHABILITATION CENTER,TX,1,1,4
455725,OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU,TX,1,,3
37E109,COLONIAL MANOR II,OK,1,,2
365691,LEGACY MENTOR,OH,1,1,5
145434,CLARIDGE HEALTHCARE CENTER,IL,1,1,3
265666,LAWSON MANOR & REHAB,MO,1,,2
366326,GENEVA CENTER FOR REHABILITATION AND NURSING,OH,1,3,5
335005,BRIARCLIFF MANOR CENTER FOR REHAB AND NURSING CARE,NY,1,3,3
345207,LIBERTY COMMONS N&R CTR OF COLUMBUS CTY,NC,1,2,2
175226,MEDICALODGES IOLA,KS,1,2,1
495227,WESTPORT REHABILITATION AND NURSING CENTER,VA,1,3,4
505400,ENUMCLAW HEALTH & REHAB CENTER,WA,1,4,3
385190,GRESHAM POST ACUTE CARE AND REHABILITATION,OR,1,2,1
415031,SILVER CREEK REHAB & HEALTHCARE CENTER,RI,1,4,3
555153,FAIR OAKS HEALTHCARE CENTER,CA,1,3,5
075386,SHADY KNOLL,CT,1,2,1
225322,SACHEM CENTER FOR HEALTH AND REHABILITATION,MA,1,4,3
335439,THE PEARL NURSING CENTER OF ROCHESTER,NY,1,1,4
115727,JEFFERSONVILLE CARE CENTER LLC,GA,1,1,3
